itemId	latitude	longitude
175	33.76	-97.13
176	35.21	-97.44
177	35.20	-97.44
178	39.05	-94.48
179	32.72	-97.36
180	32.72	-97.36
181	32.72	-97.36
182	41.83	-87.63
183	41.88	-87.67
184	37.79	-122.41
185	37.80	-122.41
186	37.80	-122.41
187	37.82	-122.48
188	37.81	-122.42
189	37.81	-122.42
190	37.81	-122.42
191	37.81	-122.41
192	37.81	-122.41
193	37.80	-122.40
194	36.12	-115.17
195	36.12	-115.17
196	36.13	-115.17
197	36.12	-115.17
198	36.12	-115.17
199	36.11	-115.17
200	29.43	-98.49
201	29.46	-98.47
202	39.00	-94.58
203	32.94	-97.13
204	32.95	-97.13
205	32.94	-97.13
206	32.93	-97.23
207	30.25	-97.76
208	30.25	-97.76
209	30.28	-97.74
210	30.29	-97.74
211	32.95	-97.13
212	32.81	-96.80
213	47.62	-122.35
214	33.78	-84.37
215	33.78	-84.41
216	33.79	-84.41
217	32.78	-96.77
218	32.78	-96.77
219	32.78	-96.76
220	32.78	-96.76
221	41.90	-87.62
222	41.90	-87.62
223	41.89	-87.61
224	41.88	-87.62
225	41.88	-87.67
226	38.92	-77.03
227	38.89	-77.02
228	38.89	-77.02
229	40.74	-74.01
230	40.75	-74.01
231	40.74	-73.99
232	40.73	-73.99
233	30.25	-97.75
234	30.25	-97.75
235	30.23	-97.82
236	30.23	-97.82
237	40.75	-73.99
238	40.75	-73.99
239	39.18	-75.53
240	39.68	-75.65
241	30.27	-97.75
242	28.36	-81.56
243	28.42	-81.58
244	38.90	-77.02
245	32.98	-97.16
246	32.94	-97.12
247	30.25	-97.75
248	30.25	-97.75
249	30.24	-97.76
250	37.76	-122.42
251	37.34	-121.89
252	28.37	-81.55
253	28.37	-81.55
254	28.37	-81.55
255	28.37	-81.55
256	28.37	-81.55
257	28.37	-81.55
258	28.37	-81.55
259	28.37	-81.55
260	28.37	-81.55
261	28.42	-81.58
262	28.42	-81.59
263	37.45	-122.18
264	37.44	-122.16
265	41.87	-87.61
266	37.78	-122.40
267	37.78	-122.40
268	37.78	-122.41
269	37.79	-122.41
270	37.80	-122.40
271	40.74	-74.01
272	40.75	-73.98
273	30.25	-97.75
274	30.26	-97.76
275	37.76	-122.40
276	37.80	-122.39
277	37.78	-122.40
278	37.78	-122.39
279	37.78	-122.39
280	37.76	-122.42
281	37.78	-122.43
282	37.78	-122.43
283	32.95	-97.13
284	39.04	-94.59
285	39.04	-94.59
286	39.01	-94.59
287	30.27	-97.74
288	30.39	-97.73
289	30.43	-97.75
290	38.89	-77.02
291	38.90	-77.02
292	32.78	-96.81
293	32.80	-96.78
294	37.76	-122.43
295	37.78	-122.42
296	40.78	-111.93
297	30.26	-97.76
298	30.31	-97.94
299	30.28	-97.75
300	30.26	-97.76
301	32.80	-96.80
302	39.03	-77.43
303	38.95	-77.45
304	38.90	-77.03
305	38.89	-77.03
306	38.89	-77.02
307	38.89	-77.02
308	38.90	-77.02
309	38.90	-77.02
310	38.90	-77.06
311	33.64	-84.44
312	38.85	-77.04
313	37.79	-122.41
314	37.79	-122.40
315	37.79	-122.40
316	30.26	-97.76
317	30.27	-97.77
318	30.30	-97.78
319	30.26	-97.75
320	38.91	-77.04
321	38.90	-77.01
322	32.91	-96.96
323	40.37	-74.95
324	39.15	-75.51
325	39.09	-94.58
326	39.30	-94.72
327	41.90	12.48
328	41.89	12.49
329	39.72	-104.95
330	39.76	-104.99
331	39.75	-105.01
332	33.82	-118.14
333	33.76	-118.20
334	37.83	-122.28
335	37.83	-122.29
336	37.76	-122.42
337	37.79	-122.40
338	32.94	-97.13
339	41.87	-87.62
340	41.88	-87.62
341	38.90	-77.02
342	32.81	-96.80
343	32.81	-96.80
344	30.27	-97.75
345	33.76	-84.39
346	33.76	-84.40
347	33.76	-84.39
348	47.65	-122.35
349	47.44	-122.30
350	37.76	-122.41
351	33.03	-96.83
352	33.03	-96.83
353	33.03	-96.83
354	32.90	-97.24
355	32.94	-97.11
356	32.90	-97.26
357	32.90	-97.04
358	32.90	-97.04
359	45.59	-122.59
360	45.52	-122.69
361	45.51	-122.72
362	39.05	-94.60
363	39.04	-94.59
364	47.61	-122.34
365	47.61	-122.34
366	47.61	-122.34
367	47.61	-122.34
368	30.26	-97.75
369	30.27	-97.74
370	30.27	-97.75
371	32.82	-96.77
372	32.81	-96.78
373	33.81	-117.92
374	33.81	-117.92
375	40.76	-73.98
376	40.76	-73.99
377	39.85	-104.67
378	32.76	-97.33
379	32.75	-97.33
380	37.79	-122.40
381	37.83	-122.25
382	39.04	-94.62
383	32.95	-96.83
384	32.80	-96.78
385	32.94	-96.75
386	32.80	-96.81
387	42.99	-81.25
388	37.77	-122.43
389	37.75	-122.42
390	37.75	-122.42
391	37.76	-122.42
392	37.69	-122.47
393	37.79	-122.40
394	37.77	-122.47
395	59.33	18.09
396	59.32	18.08
397	59.34	18.03
398	59.34	18.08
399	32.78	-96.79
400	32.76	-96.82
401	32.92	-96.78
402	31.80	-97.10
403	29.74	-95.42
404	29.74	-95.40
405	37.43	-122.20
406	42.05	-88.04
407	37.76	-122.42
408	37.76	-122.42
409	30.26	-97.76
410	30.26	-97.76
411	30.26	-97.76
412	37.73	-122.48
413	37.73	-122.50
414	37.77	-122.42
415	30.25	-97.75
416	30.28	-97.78
417	32.97	-96.82
418	33.07	-96.69
419	39.11	-94.58
420	39.05	-94.48
421	29.42	-98.48
422	30.40	-97.73
423	30.40	-97.73
424	30.36	-97.73
425	30.36	-97.73
426	30.30	-97.73
427	30.30	-97.73
428	30.32	-97.73
429	30.32	-97.74
430	37.45	-122.18
431	37.45	-122.18
432	32.81	-96.81
433	32.80	-96.80
434	32.82	-96.81
435	29.74	-95.46
436	29.65	-95.28
437	30.31	-97.74
438	30.26	-97.73
439	30.30	-97.74
440	30.32	-97.72
441	30.26	-97.73
442	30.31	-97.72
443	30.30	-97.74
444	30.29	-97.73
445	0.00	0.00
446	30.26	-97.76
447	30.26	-97.76
448	32.85	-97.19
449	33.58	-101.88
450	33.58	-101.88
451	33.58	-101.88
452	37.42	-122.15
453	37.43	-122.14
454	40.14	-105.12
455	40.02	-105.26
456	45.52	-122.68
457	45.52	-122.68
458	30.27	-97.75
459	30.26	-97.79
460	40.78	-73.96
461	40.78	-73.97
462	40.78	-73.97
463	40.77	-73.97
464	47.61	-122.34
465	47.61	-122.34
466	47.61	-122.33
467	37.87	-122.27
468	51.46	-0.17
469	40.72	-73.99
470	36.12	-115.17
471	36.12	-115.17
472	36.10	-115.17
473	36.07	-115.18
474	36.13	-115.17
475	36.11	-115.17
476	35.27	-116.07
477	35.27	-116.07
478	33.65	-117.74
479	32.82	-96.79
480	32.82	-96.79
481	32.78	-96.79
482	32.85	-96.77
483	36.16	-86.78
484	36.16	-86.78
485	36.16	-86.78
486	36.16	-86.78
487	36.16	-86.78
488	29.46	-98.70
489	30.27	-97.75
490	30.24	-97.75
491	32.93	-97.09
492	30.24	-97.76
493	30.27	-97.74
494	30.27	-97.75
495	30.27	-97.75
496	37.75	-122.41
497	37.42	-122.03
498	37.76	-122.39
499	37.78	-122.39
500	37.78	-122.39
501	37.78	-122.39
502	37.78	-122.40
503	37.78	-122.40
504	37.78	-122.40
505	37.78	-122.39
506	37.78	-122.39
507	37.72	-122.45
508	37.32	-121.99
509	37.85	-122.25
510	30.27	-97.74
511	40.75	-73.98
512	40.75	-73.98
513	30.27	-97.74
514	30.27	-97.74
515	30.26	-97.75
516	30.27	-97.75
517	30.27	-97.75
518	30.26	-97.75
519	30.26	-97.75
520	30.26	-97.75
521	30.27	-97.76
522	30.26	-97.76
523	30.26	-97.77
524	30.27	-97.77
525	30.41	-97.75
526	30.48	-97.80
527	30.42	-97.70
528	30.45	-97.79
529	30.35	-97.80
530	32.78	-96.78
531	32.78	-96.78
532	32.78	-96.78
533	37.90	-122.06
534	37.87	-122.27
535	37.87	-122.27
536	37.87	-122.27
537	47.62	-122.34
538	37.80	-122.40
539	37.76	-122.39
540	37.77	-122.42
541	32.84	-96.77
542	32.85	-96.77
543	37.44	-122.16
544	37.44	-122.16
545	38.99	-94.59
546	35.48	-97.51
547	35.48	-97.52
548	30.39	-97.75
549	30.27	-97.74
550	30.20	-97.88
551	30.22	-97.84
552	30.23	-97.82
553	30.23	-97.76
554	30.27	-97.74
555	30.23	-97.82
556	37.76	-122.42
557	36.09	-79.83
558	36.09	-79.84
559	37.38	-122.00
560	37.39	-122.08
561	37.39	-122.08
562	37.44	-122.16
563	37.44	-122.16
564	37.43	-122.14
565	37.42	-122.14
566	37.39	-122.08
567	37.39	-122.08
568	37.39	-122.08
569	37.45	-122.18
570	37.49	-122.23
571	37.51	-122.26
572	37.62	-122.39
573	41.98	-87.90
574	42.37	-71.02
575	42.36	-71.07
576	42.35	-71.06
577	40.64	-73.78
578	30.27	-97.74
579	37.75	-122.42
580	37.80	-122.40
581	59.36	17.97
582	59.61	16.55
583	32.90	-96.98
584	32.89	-96.96
585	40.75	-73.99
586	45.53	-122.70
587	40.76	-73.96
588	40.77	-73.87
589	32.75	-97.37
590	35.56	-97.51
591	35.49	-97.53
592	37.76	-122.43
593	37.76	-122.43
594	37.76	-122.42
595	37.79	-122.39
596	35.61	-97.55
597	37.21	-93.29
598	37.21	-93.29
599	37.16	-93.27
600	36.65	-93.21
601	45.53	-122.69
602	33.22	-97.14
603	32.89	-96.96
604	38.98	-94.67
605	30.27	-97.74
606	30.27	-97.74
607	30.27	-97.75
608	30.27	-97.75
609	30.27	-97.75
610	30.27	-97.74
611	32.75	-97.33
612	32.97	-97.04
613	32.83	-97.20
614	35.50	-97.52
615	35.49	-97.53
616	30.27	-97.75
617	30.27	-97.75
618	30.25	-97.75
619	30.27	-97.75
620	30.28	-97.75
621	32.77	-96.81
622	33.94	-118.41
623	37.62	-122.39
624	30.26	-97.76
625	40.76	-73.97
626	40.77	-73.97
627	51.51	-0.16
628	51.51	-0.15
629	51.52	-0.13
630	51.52	-0.30
631	51.51	-0.22
632	51.51	-0.23
633	51.51	-0.22
634	51.51	-0.22
635	51.50	-0.22
636	51.47	-0.45
637	35.46	-97.51
638	35.47	-97.52
639	30.23	-97.80
640	51.51	-0.14
641	51.51	-0.12
642	51.52	-0.21
643	51.53	-0.09
644	51.52	-0.08
645	41.88	-87.62
646	41.90	-87.62
647	47.61	-122.33
648	47.62	-122.35
649	47.62	-122.36
650	47.60	-122.33
651	47.61	-122.34
652	35.47	-97.52
653	35.48	-97.51
654	35.55	-97.57
655	41.89	-87.64
656	38.91	-77.01
657	30.44	-97.77
658	30.27	-97.75
659	38.63	-90.20
660	38.62	-90.19
661	35.54	-97.53
662	35.48	-97.52
663	35.55	-97.53
664	35.52	-97.55
665	35.53	-97.54
666	35.52	-97.53
667	35.47	-97.57
668	35.64	-97.46
669	35.53	-97.57
670	35.48	-97.51
671	35.52	-97.54
672	35.47	-97.51
673	35.46	-97.51
674	35.47	-97.51
675	35.53	-97.58
676	35.47	-97.52
677	40.76	-73.99
678	40.74	-73.99
679	40.75	-73.98
680	40.76	-73.97
681	40.76	-73.97
682	40.76	-73.97
683	40.76	-73.97
684	31.55	-97.12
685	41.53	-93.65
686	29.42	-98.49
687	40.74	-73.99
688	34.07	-118.36
689	34.08	-118.39
690	34.07	-118.36
691	32.84	-96.85
692	32.82	-96.78
693	32.80	-96.80
694	37.76	-122.42
695	40.76	-73.97
696	40.74	-74.00
697	35.56	-97.64
698	35.56	-97.64
699	35.52	-97.57
700	35.53	-97.58
701	32.81	-96.77
702	29.78	-95.44
703	37.79	-122.40
704	37.79	-122.40
705	37.43	-122.14
706	37.81	-122.27
707	30.29	-97.73
708	59.91	10.74
709	59.91	10.76
710	37.79	-122.41
711	51.51	-0.09
712	53.47	-2.24
713	53.48	-2.23
714	53.48	-2.24
715	38.92	-77.04
716	38.81	-77.06
717	38.98	-77.09
718	38.91	-77.04
719	38.89	-77.02
720	38.88	-77.02
721	38.89	-77.00
722	35.21	-97.44
723	35.52	-97.54
724	30.25	-97.75
725	35.91	-79.07
726	35.91	-79.07
727	35.99	-78.91
728	32.84	-96.78
729	32.84	-96.78
730	32.84	-96.77
731	32.85	-96.82
732	33.11	-96.81
733	30.27	-97.75
734	30.41	-97.87
735	30.33	-97.81
736	47.62	-122.35
737	50.64	3.06
738	37.71	-122.21
739	25.69	-80.31
740	26.12	-80.33
741	25.73	-80.26
742	33.10	-96.81
743	33.02	-96.70
744	32.85	-97.24
745	45.51	-122.63
746	45.53	-122.68
747	45.53	-122.68
748	45.52	-122.66
749	45.53	-122.68
750	45.53	-122.69
751	45.52	-122.64
752	45.52	-122.68
753	45.52	-122.68
754	38.99	-94.60
755	42.37	-71.12
756	42.37	-71.12
757	42.37	-71.12
758	42.38	-71.12
759	42.38	-71.12
760	42.37	-71.12
761	42.38	-71.12
762	42.35	-71.07
763	42.36	-71.06
764	30.25	-97.78
765	30.22	-97.84
766	30.23	-97.82
767	30.27	-97.77
768	30.26	-97.76
769	30.27	-97.80
770	30.27	-97.75
771	30.25	-97.75
772	30.33	-97.74
773	41.41	-81.84
774	40.74	-73.99
775	35.67	139.65
776	35.69	139.70
777	35.73	139.71
778	35.68	139.77
779	35.62	139.73
780	37.77	-122.43
781	37.79	-122.43
782	37.43	-122.16
783	30.40	-97.73
784	30.40	-97.73
785	29.76	-95.36
786	29.99	-95.34
787	33.78	-84.39
788	33.64	-84.44
789	37.78	-122.42
790	37.32	-122.03
791	37.32	-121.95
792	37.33	-121.95
793	30.26	-97.76
794	30.39	-97.75
795	41.79	-87.74
796	37.60	-122.38
797	38.87	-77.01
798	30.28	-97.75
799	30.27	-97.74
800	30.27	-97.74
801	30.27	-97.74
802	30.23	-97.76
803	30.29	-97.74
804	30.29	-97.78
805	30.24	-97.76
806	30.26	-97.75
807	30.27	-97.74
808	30.27	-97.74
809	30.27	-97.74
810	30.27	-97.74
811	30.27	-97.74
812	30.27	-97.75
813	36.07	-112.12
814	37.39	-122.08
815	37.39	-122.08
816	37.39	-122.08
817	37.39	-122.08
818	37.45	-122.16
819	37.44	-122.16
820	37.39	-122.08
821	37.46	-122.14
822	37.39	-122.08
823	35.66	-97.48
824	32.96	-97.03
825	32.88	-97.10
826	32.91	-97.19
827	32.89	-97.10
828	33.77	-84.39
829	21.28	-157.81
830	41.94	-87.65
831	41.95	-87.66
832	37.54	-122.33
833	37.78	-122.43
834	32.96	-96.65
835	51.53	-0.13
836	51.50	-0.14
837	42.37	-71.08
838	42.36	-71.06
839	30.25	-81.53
840	30.49	-81.69
841	35.65	-97.42
842	35.65	-97.46
843	35.50	-97.53
844	37.77	-122.43
845	37.76	-122.42
846	37.39	-122.08
847	37.39	-122.08
848	37.76	-122.42
849	37.38	-122.03
850	37.38	-122.03
851	37.42	-122.08
852	37.40	-122.11
853	38.62	-90.19
854	51.54	-0.15
855	51.50	-0.19
856	40.75	-73.99
857	37.79	-122.41
858	37.79	-122.41
859	37.77	-122.42
860	37.77	-122.42
861	37.76	-122.42
862	37.76	-122.42
863	37.78	-122.42
864	39.88	-75.24
865	38.69	-121.59
866	37.78	-122.43
867	30.53	-91.16
868	37.78	-122.41
869	28.42	-81.58
870	28.42	-81.58
871	30.27	-97.75
872	40.50	-80.25
873	36.12	-115.17
874	36.12	-115.17
875	36.12	-115.18
876	36.11	-115.17
877	36.11	-115.17
878	35.04	-89.98
879	34.12	-118.30
880	38.91	-94.77
881	37.45	-122.16
882	37.74	-122.42
883	37.40	-121.97
884	40.73	-73.99
885	51.51	-0.08
886	51.53	-0.09
887	30.27	-97.77
888	30.27	-97.77
889	30.26	-97.77
890	30.27	-97.77
891	51.50	-0.13
892	51.49	-0.15
893	51.38	-0.09
894	51.50	-0.13
895	40.65	-73.79
896	51.53	-0.13
897	51.53	-0.12
898	51.53	-0.13
899	51.51	-0.12
900	51.51	-0.12
901	51.51	-0.12
902	37.78	-122.39
903	30.25	-97.78
904	30.26	-97.73
905	30.30	-97.83
906	30.27	-97.74
907	30.29	-97.83
908	37.79	-122.39
909	37.94	-122.51
910	36.08	-115.15
911	36.13	-115.17
912	36.10	-115.17
913	32.72	-117.13
914	32.78	-117.12
915	33.13	-117.31
916	47.62	-122.35
917	47.60	-122.33
918	47.65	-122.38
919	47.62	-122.33
920	35.55	-97.61
921	30.43	-97.74
922	33.44	-112.00
923	21.98	-159.35
924	38.96	-95.23
925	38.97	-95.24
926	38.97	-95.24
927	37.79	-122.41
928	47.61	-122.34
929	47.60	-122.33
930	32.97	-96.71
931	39.09	-94.59
932	39.09	-94.59
933	37.77	-122.43
934	37.79	-122.40
935	37.79	-122.40
936	37.75	-122.42
937	37.78	-122.39
938	37.77	-122.44
939	34.06	-118.25
940	34.04	-118.27
941	34.04	-118.27
942	34.08	-118.34
943	33.81	-117.92
944	37.79	-122.42
945	37.77	-122.47
946	37.77	-122.47
947	37.77	-122.44
948	37.76	-122.43
949	37.76	-122.43
950	37.76	-122.43
951	37.78	-122.44
952	47.38	8.53
953	30.27	-97.74
954	30.30	-97.72
955	36.00	-78.90
956	35.91	-78.94
957	36.00	-78.91
958	38.98	-77.10
959	33.45	-88.81
960	35.40	-97.60
961	35.65	-97.55
962	35.65	-97.47
963	35.69	-97.51
964	35.65	-97.42
965	35.49	-97.53
966	37.78	-122.39
967	37.78	-122.40
968	37.38	-122.07
969	37.76	-122.40
970	37.79	-122.41
971	37.76	-122.39
972	39.94	-75.02
973	39.94	-75.03
974	37.83	-122.48
975	37.80	-122.42
976	37.78	-122.40
977	37.78	-122.40
978	37.79	-122.40
979	37.78	-122.40
980	37.78	-122.40
981	37.78	-122.39
982	37.78	-122.39
983	45.53	-122.68
984	45.52	-122.68
985	37.97	-87.57
986	32.81	-96.78
987	-23.43	-46.48
988	32.75	-96.83
989	30.27	-97.75
990	30.27	-97.75
991	30.28	-97.74
992	30.30	-97.74
993	30.26	-97.75
994	30.27	-97.75
995	30.27	-97.74
996	50.83	-0.14
997	51.51	-0.08
998	40.73	-73.99
999	40.77	-73.98
1000	40.76	-73.98
1001	40.78	-73.96
1002	39.95	-75.16
1003	39.95	-75.16
1004	39.95	-75.17
1005	39.95	-75.17
1006	40.29	-76.66
1007	30.53	-97.63
1008	30.53	-97.63
1009	30.40	-97.68
1010	32.87	-96.77
1011	32.87	-96.77
1012	35.84	-78.68
1013	35.91	-78.95
1014	42.22	-83.36
1015	40.73	-74.00
1016	40.72	-74.00
1017	45.53	-122.68
1018	45.53	-122.68
1019	45.53	-122.69
1020	45.52	-122.68
1021	30.47	-97.79
1022	30.36	-97.73
1023	30.34	-97.74
1024	30.43	-97.76
1025	30.49	-97.81
1026	30.42	-97.70
1027	30.33	-97.71
1028	30.47	-97.80
1029	43.65	-79.38
1030	43.66	-79.38
1031	43.66	-79.38
1032	43.76	-79.32
1033	34.00	-118.49
1034	33.83	-118.35
1035	34.05	-118.24
1036	37.77	-122.43
1037	37.77	-122.43
1038	39.91	-75.17
1039	40.69	-74.18
1040	30.25	-97.74
1041	42.55	-70.88
1042	35.22	-80.94
1043	51.54	-0.15
1044	51.50	-0.11
1045	51.51	-0.12
1046	51.51	-0.10
1047	51.51	-0.13
1048	51.51	-0.13
1049	51.50	-0.14
1050	51.50	-0.12
1051	51.50	-0.12
1052	51.52	-0.18
1053	35.54	-97.53
1054	35.61	-97.57
1055	41.88	-87.64
1056	38.90	-77.02
1057	38.89	-77.16
1058	38.88	-77.27
1059	39.01	-77.44
1060	30.27	-97.74
1061	38.92	-77.22
1062	39.09	-94.59
1063	39.09	-94.58
1064	30.42	-97.75
1065	30.25	-97.75
1066	30.25	-97.75
1067	30.25	-97.75
1068	30.25	-97.75
1069	30.25	-97.75
1070	30.25	-97.75
1071	30.26	-97.75
1072	30.26	-97.75
1073	30.27	-97.74
1074	30.27	-97.74
1075	37.77	-122.40
1076	52.07	4.35
1077	32.93	-96.82
1078	33.11	-96.81
1079	33.10	-96.81
1080	32.92	-96.98
1081	32.95	-96.81
1082	32.97	-96.71
1083	47.36	8.52
1084	37.42	-122.15
1085	34.00	-118.47
1086	34.06	-118.45
1087	34.10	-118.33
1088	34.09	-118.34
1089	34.16	-118.44
1090	34.14	-118.35
1091	37.45	-122.19
1092	37.43	-122.12
1093	35.53	-97.58
1094	35.49	-97.53
1095	35.61	-97.55
1096	30.32	-97.73
1097	37.76	-122.42
1098	37.79	-122.42
1099	37.80	-122.42
1100	37.80	-122.41
1101	37.80	-122.42
1102	37.79	-122.42
1103	45.32	-75.67
1104	43.69	-79.62
1105	33.81	-117.92
1106	33.81	-117.92
1107	33.11	-96.81
1108	37.42	-122.14
1109	37.42	-122.15
1110	33.81	-117.92
1111	33.81	-117.92
1112	33.81	-117.92
1113	33.81	-117.92
1114	33.81	-117.92
1115	33.81	-117.92
1116	33.81	-117.92
1117	33.80	-117.92
1118	33.81	-117.92
1119	33.81	-117.92
1120	33.81	-117.92
1121	33.84	-118.00
1122	33.81	-117.92
1123	33.81	-117.92
1124	35.91	-79.07
1125	35.79	-78.65
1126	36.00	-78.90
1127	40.02	-105.28
1128	40.02	-105.28
1129	37.77	-122.40
1130	36.00	-78.91
1131	35.90	-78.94
1132	30.30	-97.72
1133	30.29	-97.74
1134	30.45	-97.79
1135	45.52	-122.68
1136	48.43	-123.34
1137	30.27	-97.75
1138	30.25	-97.75
1139	1.29	103.84
1140	51.56	-0.11
1141	51.49	-0.20
1142	51.51	-0.13
1143	51.50	-0.13
1144	47.38	8.54
1145	30.26	-97.81
1146	30.28	-97.74
1147	30.26	-97.72
1148	30.26	-97.81
1149	32.78	-96.80
1150	33.08	-96.82
1151	33.08	-96.82
1152	33.08	-96.82
1153	33.08	-96.82
1154	33.08	-96.82
1155	51.86	0.16
1156	51.86	0.14
1157	52.19	0.14
1158	33.14	-117.19
1159	51.50	-0.18
1160	51.51	-0.10
1161	51.51	-0.13
1162	39.51	-119.78
1163	32.90	-97.04
1164	51.51	-0.10
1165	51.88	-0.38
1166	37.78	-122.39
1167	37.76	-122.39
1168	37.79	-122.40
1169	37.78	-122.39
1170	40.02	-105.25
1171	37.78	-122.41
1172	32.82	-96.78
1173	33.00	-96.79
1174	33.00	-96.80
1175	32.80	-96.79
1176	32.87	-96.77
1177	37.39	-121.99
1178	37.79	-122.42
1179	29.43	-98.44
1180	30.27	-97.74
1181	30.27	-97.74
1182	30.27	-97.74
1183	30.26	-97.73
1184	37.78	-122.39
1185	37.78	-122.39
1186	48.14	11.58
1187	48.14	11.57
1188	35.47	-97.51
1189	35.47	-97.51
1190	38.97	-95.24
1191	32.93	-97.24
1192	32.93	-97.25
1193	32.94	-97.11
1194	50.83	-0.16
1195	50.83	-0.14
1196	34.60	-82.62
1197	39.12	-94.82
1198	38.91	-94.64
1199	37.78	-122.39
1200	34.00	-118.48
1201	34.08	-118.47
1202	33.99	-118.39
1203	32.94	-96.75
1204	32.87	-96.77
1205	53.31	-113.58
1206	34.10	-118.34
1207	30.22	-97.75
1208	30.24	-97.75
1209	30.13	-98.01
1210	29.98	-90.26
1211	37.76	-122.43
1212	37.83	-122.29
1213	37.83	-122.29
1214	37.79	-122.43
1215	52.38	4.90
1216	52.09	5.11
1217	30.27	-97.74
1218	33.21	-97.13
1219	32.78	-97.35
1220	32.94	-97.13
1221	33.81	-117.92
1222	40.65	-73.78
1223	43.11	-76.11
1224	43.07	-76.17
1225	40.70	-73.81
1226	40.73	-73.99
1227	42.36	-71.02
1228	40.70	-73.99
1229	40.71	-74.00
1230	40.77	-73.98
1231	40.78	-73.97
1232	40.78	-73.97
1233	47.61	-122.34
1234	37.78	-122.42
1235	37.79	-122.41
1236	33.52	-86.66
1237	37.76	-122.42
1238	37.76	-122.42
1239	37.76	-122.42
1240	37.79	-122.40
1241	37.79	-122.40
1242	37.78	-122.41
1243	37.33	-122.01
1244	43.65	-79.39
1245	43.73	-79.45
1246	43.03	-81.28
1247	26.12	-80.15
1248	26.14	-80.11
1249	40.02	-105.28
