follower	followee
10	5
20	5
26	5
29	5
34	5
37	5
39	5
40	5
50	5
51	5
54	5
59	5
76	5
94	5
106	5
146	5
161	5
183	5
246	5
291	5
372	5
380	5
404	5
420	5
431	5
433	5
454	5
519	5
578	5
612	5
644	5
682	5
719	5
770	5
793	5
858	5
1040	5
1090	5
1218	5
1333	5
1381	5
1427	5
1569	5
1820	5
2060	5
2131	5
2240	5
2451	5
2564	5
2872	5
2914	5
3203	5
3391	5
3530	5
3877	5
3894	5
3952	5
4118	5
4232	5
4559	5
5282	5
5455	5
5538	5
6301	5
6389	5
6735	5
6923	5
7382	5
7927	5
8065	5
8307	5
8922	5
9582	5
9685	5
9702	5
9914	5
9935	5
10016	5
10129	5
10224	5
10226	5
10281	5
10319	5
10672	5
10680	5
11071	5
11160	5
11313	5
12386	5
13558	5
14516	5
14715	5
15335	5
16730	5
17176	5
19218	5
19825	5
21530	5
22652	5
22820	5
23117	5
23390	5
23759	5
23802	5
23844	5
25015	5
25146	5
26172	5
28133	5
28417	5
9	6
129	6
146	6
181	6
187	6
211	6
245	6
286	6
304	6
309	6
310	6
311	6
314	6
322	6
352	6
353	6
382	6
413	6
415	6
434	6
453	6
525	6
553	6
665	6
729	6
758	6
963	6
982	6
1074	6
1084	6
1123	6
1304	6
1672	6
1726	6
1735	6
2040	6
2047	6
2872	6
2936	6
3255	6
3405	6
3538	6
3587	6
3633	6
3937	6
5248	6
5680	6
7658	6
8088	6
8253	6
8270	6
8617	6
9964	6
10266	6
10479	6
11157	6
12309	6
12324	6
17475	6
17912	6
17997	6
19185	6
19362	6
19597	6
20297	6
21438	6
21777	6
21783	6
21948	6
24307	6
4324	7
10578	7
13430	7
14598	7
15732	7
18850	7
25734	7
26353	7
1426	8
2318	8
2386	8
2600	8
2871	8
5290	8
7130	8
7382	8
7900	8
11144	8
12607	8
13346	8
19462	8
22838	8
23248	8
23399	8
24166	8
0	9
6	9
13	9
15	9
32	9
46	9
62	9
129	9
142	9
146	9
181	9
183	9
186	9
187	9
206	9
211	9
245	9
286	9
290	9
304	9
311	9
314	9
345	9
352	9
353	9
418	9
433	9
434	9
467	9
525	9
553	9
580	9
627	9
729	9
762	9
774	9
875	9
963	9
1039	9
1080	9
1304	9
1481	9
1672	9
2040	9
2139	9
2140	9
2936	9
3023	9
3255	9
3405	9
3587	9
3633	9
3650	9
3787	9
3937	9
5147	9
5538	9
5680	9
5685	9
6017	9
8253	9
8270	9
8617	9
9379	9
9921	9
10266	9
10342	9
17475	9
19185	9
19362	9
19369	9
19597	9
19743	9
20297	9
20950	9
22652	9
24307	9
26172	9
28339	9
2	10
5	10
21	10
29	10
34	10
40	10
54	10
59	10
94	10
146	10
161	10
291	10
354	10
372	10
383	10
420	10
454	10
637	10
644	10
682	10
718	10
749	10
812	10
816	10
857	10
1381	10
1427	10
1434	10
1820	10
2131	10
2240	10
2258	10
2278	10
2361	10
2386	10
2451	10
2677	10
2705	10
2881	10
2914	10
3203	10
3391	10
4040	10
4232	10
4308	10
4813	10
4866	10
5086	10
6333	10
6363	10
6959	10
7563	10
7601	10
7643	10
8307	10
8522	10
8587	10
8748	10
9738	10
10016	10
10091	10
10129	10
10224	10
10226	10
10868	10
11313	10
12381	10
13558	10
13858	10
14233	10
14626	10
14719	10
15593	10
15642	10
15981	10
16036	10
16115	10
16730	10
17887	10
18126	10
18226	10
19655	10
19743	10
20673	10
21115	10
21865	10
22503	10
22628	10
22820	10
23474	10
23759	10
23827	10
23833	10
23844	10
23856	10
23985	10
25356	10
25422	10
25734	10
26670	10
26712	10
27072	10
0	11
15	11
21	11
33	11
66	11
107	11
120	11
142	11
146	11
161	11
206	11
276	11
285	11
413	11
441	11
580	11
720	11
745	11
758	11
857	11
875	11
917	11
1112	11
1175	11
1400	11
1594	11
1995	11
2008	11
2086	11
2444	11
2451	11
2843	11
2943	11
3535	11
3587	11
3996	11
4061	11
4187	11
4255	11
5300	11
7087	11
7636	11
7865	11
8206	11
8480	11
8979	11
9013	11
9373	11
9734	11
9992	11
10060	11
10285	11
10439	11
10464	11
10479	11
10593	11
10596	11
10659	11
10679	11
10732	11
10764	11
10836	11
10892	11
10966	11
11025	11
11392	11
11895	11
11900	11
12272	11
12435	11
12762	11
12828	11
13472	11
13858	11
14233	11
14490	11
15658	11
16036	11
16350	11
16593	11
17228	11
17476	11
17481	11
19363	11
19716	11
20319	11
20673	11
21049	11
21865	11
22652	11
23620	11
23833	11
24328	11
24710	11
25395	11
25473	11
25955	11
26416	11
26893	11
27493	11
28339	11
28403	11
28442	11
8384	12
9856	12
10141	12
15765	12
22887	12
0	13
9	13
15	13
20	13
32	13
62	13
64	13
70	13
129	13
134	13
160	13
161	13
290	13
304	13
314	13
331	13
334	13
433	13
441	13
467	13
548	13
714	13
729	13
738	13
760	13
769	13
793	13
892	13
1033	13
1078	13
1080	13
1090	13
1123	13
1129	13
1183	13
1333	13
1474	13
1586	13
1733	13
1765	13
1802	13
2008	13
2049	13
2142	13
2426	13
2451	13
2495	13
2617	13
2881	13
2916	13
3062	13
3132	13
3165	13
3252	13
3299	13
3409	13
3663	13
3667	13
3738	13
3894	13
3983	13
4004	13
4058	13
4234	13
4557	13
4992	13
5079	13
5388	13
5538	13
5617	13
5841	13
6405	13
6539	13
6712	13
6767	13
7234	13
7550	13
7646	13
7754	13
7779	13
7934	13
7963	13
8436	13
9476	13
9520	13
9604	13
9643	13
9779	13
9856	13
9948	13
10168	13
10224	13
10397	13
10479	13
10645	13
10713	13
10870	13
10887	13
11071	13
11102	13
11131	13
12381	13
12578	13
12830	13
13984	13
14999	13
15332	13
15416	13
17176	13
18231	13
19014	13
21443	13
22371	13
22652	13
24207	13
24291	13
24327	13
25061	13
25146	13
25440	13
26094	13
26172	13
26544	13
26592	13
26873	13
1415	14
4690	14
10917	14
15471	14
15514	14
25395	14
9	15
11	15
13	15
46	15
142	15
146	15
161	15
186	15
236	15
245	15
276	15
286	15
294	15
301	15
304	15
309	15
314	15
322	15
352	15
359	15
433	15
441	15
535	15
612	15
720	15
758	15
843	15
875	15
1098	15
1123	15
1256	15
1304	15
1594	15
1878	15
1886	15
2024	15
2139	15
2259	15
2398	15
2469	15
2881	15
3023	15
3530	15
3738	15
4053	15
4187	15
4515	15
4609	15
4780	15
4957	15
5147	15
5176	15
5523	15
5639	15
5980	15
6452	15
6865	15
7041	15
7190	15
7453	15
8480	15
8492	15
8807	15
9604	15
9639	15
9770	15
10023	15
10224	15
10264	15
10531	15
10589	15
10904	15
11102	15
11126	15
11419	15
11639	15
11835	15
12418	15
13151	15
13608	15
13869	15
14233	15
14636	15
16314	15
17559	15
18111	15
19362	15
19490	15
19743	15
20527	15
22109	15
22979	15
24307	15
25447	15
26030	15
26577	15
27383	15
27781	15
28007	15
28537	15
7927	16
9897	16
10268	16
11245	16
11622	16
12381	16
15983	16
19189	16
19743	16
21032	16
21363	16
22382	16
25772	16
27746	16
50	17
59	17
94	17
146	17
198	17
215	17
322	17
420	17
1348	17
1416	17
1505	17
1535	17
2017	17
2435	17
2451	17
2677	17
3031	17
7327	17
9935	17
10224	17
10638	17
10680	17
10790	17
10854	17
11689	17
11696	17
13583	17
13646	17
14007	17
14233	17
14715	17
15444	17
15710	17
16054	17
18652	17
19008	17
19012	17
19227	17
22382	17
27350	17
27977	17
0	18
19	18
62	18
129	18
183	18
242	18
6761	18
7408	18
17896	18
20606	18
22652	18
27379	18
0	19
18	19
115	19
129	19
146	19
183	19
314	19
774	19
6761	19
7408	19
7754	19
13244	19
14784	19
15194	19
20606	19
20857	19
21099	19
22652	19
23629	19
27379	19
5	20
13	20
32	20
358	20
467	20
605	20
1090	20
1221	20
1481	20
2114	20
2617	20
2870	20
3062	20
3255	20
3409	20
4133	20
4992	20
5079	20
5248	20
5538	20
7183	20
8270	20
8829	20
9883	20
10168	20
10275	20
11131	20
11183	20
12613	20
12729	20
14452	20
22652	20
10	21
11	21
28	21
51	21
53	21
62	21
64	21
120	21
142	21
146	21
161	21
190	21
206	21
251	21
285	21
301	21
304	21
413	21
420	21
433	21
441	21
461	21
516	21
720	21
728	21
758	21
803	21
857	21
1033	21
1036	21
1112	21
1156	21
1380	21
1400	21
1445	21
1553	21
1594	21
1943	21
1995	21
2185	21
2272	21
2412	21
2855	21
2881	21
3023	21
3231	21
3267	21
3535	21
3573	21
3587	21
4187	21
4255	21
4307	21
4308	21
4937	21
6959	21
7636	21
7956	21
8028	21
8751	21
9373	21
9561	21
9581	21
9725	21
9741	21
10015	21
10224	21
10579	21
10603	21
10652	21
10659	21
10732	21
10764	21
10836	21
10875	21
10966	21
10998	21
11293	21
11613	21
11900	21
12074	21
12085	21
12272	21
12435	21
12536	21
13414	21
13858	21
15267	21
15328	21
15450	21
15658	21
16593	21
16958	21
17228	21
17838	21
17936	21
17985	21
19014	21
20319	21
20673	21
21086	21
21311	21
21506	21
21816	21
21865	21
22115	21
22503	21
22888	21
23770	21
23833	21
25015	21
27062	21
27592	21
28216	21
28339	21
0	22
52	22
88	22
127	22
146	22
161	22
196	22
206	22
298	22
431	22
920	22
2081	22
2490	22
2677	22
2900	22
2945	22
3182	22
3312	22
3511	22
5869	22
6357	22
6385	22
7342	22
7452	22
8521	22
8656	22
8920	22
9811	22
10190	22
10360	22
10559	22
14096	22
15469	22
15771	22
19189	22
19658	22
20240	22
21419	22
22628	22
22652	22
22772	22
22990	22
23170	22
24359	22
25042	22
25494	22
26024	22
26127	22
26487	22
26719	22
27081	22
27306	22
27367	22
148	23
4257	23
551	24
2250	24
2914	24
3220	24
3252	24
6959	24
9006	24
10385	24
12536	24
13414	24
14217	24
17188	24
19461	24
23825	24
27191	24
2141	25
2881	25
4201	25
4779	25
7218	25
5	26
29	26
50	26
54	26
59	26
106	26
454	26
612	26
1416	26
2017	26
2240	26
2451	26
2486	26
2914	26
3356	26
3952	26
4559	26
6201	26
8307	26
8848	26
8922	26
9914	26
10129	26
10672	26
11333	26
12902	26
14715	26
21267	26
22650	26
28417	26
59	27
146	27
2374	27
2837	27
3354	27
6629	27
7925	27
23588	27
23938	27
24197	27
25829	27
26232	27
21	28
33	28
146	28
180	28
206	28
569	28
597	28
1380	28
2375	28
2855	28
3578	28
3587	28
4187	28
4690	28
7522	28
7956	28
8922	28
9725	28
10224	28
10778	28
10966	28
11370	28
11734	28
11900	28
14233	28
16593	28
18090	28
20199	28
20325	28
21035	28
22652	28
23833	28
27214	28
28229	28
2	29
5	29
10	29
26	29
34	29
50	29
54	29
74	29
76	29
146	29
161	29
215	29
246	29
291	29
307	29
380	29
420	29
454	29
644	29
682	29
719	29
1040	29
1381	29
2240	29
2451	29
2881	29
2914	29
3047	29
4232	29
4813	29
4957	29
6389	29
7382	29
8307	29
9702	29
9863	29
9935	29
10016	29
10129	29
11313	29
12159	29
13408	29
13558	29
14715	29
15335	29
15981	29
21626	29
22652	29
22820	29
23985	29
7927	30
15873	31
9	32
13	32
20	32
39	32
46	32
53	32
103	32
129	32
160	32
181	32
186	32
201	32
303	32
334	32
345	32
358	32
516	32
593	32
597	32
714	32
738	32
768	32
774	32
786	32
814	32
841	32
915	32
1199	32
1221	32
1298	32
1346	32
1467	32
1469	32
1481	32
1496	32
1570	32
1586	32
1682	32
1754	32
1755	32
1765	32
1785	32
1883	32
1913	32
1964	32
2210	32
2325	32
2617	32
2642	32
2652	32
2754	32
2852	32
2862	32
2870	32
2881	32
2936	32
3062	32
3065	32
3207	32
3255	32
3257	32
3409	32
3514	32
3691	32
3697	32
3702	32
3787	32
3829	32
3986	32
4087	32
4171	32
4197	32
4557	32
4581	32
4705	32
4774	32
4888	32
4992	32
5079	32
5388	32
5538	32
5617	32
5655	32
5668	32
5685	32
6346	32
6739	32
6767	32
6865	32
6872	32
6976	32
7183	32
7234	32
7646	32
7780	32
8061	32
8436	32
8440	32
8521	32
8680	32
8816	32
8937	32
9466	32
9643	32
9762	32
9920	32
9964	32
10040	32
10076	32
10166	32
10179	32
10224	32
10308	32
10315	32
10353	32
10357	32
10397	32
10437	32
10479	32
10637	32
10670	32
10747	32
10759	32
10870	32
10917	32
11131	32
11149	32
11183	32
11317	32
11615	32
11900	32
12274	32
12830	32
13046	32
13505	32
13550	32
13551	32
13646	32
14475	32
14832	32
15332	32
15464	32
16209	32
16285	32
17513	32
18608	32
19023	32
19411	32
19450	32
19597	32
19743	32
20277	32
21012	32
21545	32
22273	32
22652	32
22832	32
22990	32
23117	32
24207	32
24583	32
24666	32
24984	32
25146	32
25842	32
26094	32
11	33
28	33
120	33
142	33
206	33
242	33
285	33
413	33
580	33
616	33
627	33
737	33
803	33
999	33
1380	33
2890	33
3230	33
3587	33
4187	33
4353	33
6959	33
7956	33
9373	33
9566	33
9601	33
10228	33
12435	33
13551	33
14233	33
14808	33
15024	33
15658	33
16958	33
17039	33
22652	33
23833	33
24328	33
28339	33
2	34
5	34
10	34
29	34
39	34
40	34
54	34
59	34
146	34
242	34
246	34
286	34
291	34
307	34
315	34
372	34
380	34
420	34
425	34
454	34
644	34
652	34
660	34
682	34
1218	34
1381	34
1775	34
1820	34
2017	34
2240	34
2451	34
2586	34
2914	34
3203	34
3391	34
3563	34
3899	34
3952	34
4232	34
4813	34
5282	34
5884	34
6209	34
6581	34
7382	34
8307	34
8522	34
8922	34
9170	34
9582	34
9702	34
10016	34
10129	34
11160	34
11430	34
11663	34
11992	34
12029	34
12253	34
13558	34
14715	34
14719	34
15335	34
15444	34
16730	34
18533	34
19366	34
19825	34
21558	34
22990	34
25015	34
28417	34
69	35
95	35
402	35
612	35
934	35
1736	35
2366	35
3132	35
3303	35
3932	35
4064	35
4866	35
5120	35
7239	35
8342	35
8748	35
11679	35
11814	35
11822	35
12262	35
12459	35
13951	35
16728	35
18109	35
18382	35
19703	35
21635	35
21676	35
23178	35
26223	35
54	36
69	36
77	36
101	36
106	36
112	36
660	36
719	36
812	36
1043	36
2243	36
3593	36
3952	36
5044	36
8202	36
8748	36
20142	36
27191	36
2	37
5	37
40	37
146	37
215	37
291	37
420	37
473	37
516	37
1381	37
1820	37
1923	37
2451	37
3924	37
5451	37
10016	37
10129	37
10240	37
10293	37
11325	37
11952	37
14516	37
15018	37
16730	37
22083	37
1	38
219	38
4281	38
7512	38
9753	38
14085	38
14850	38
15861	38
19472	38
20327	38
5	39
32	39
34	39
40	39
109	39
215	39
242	39
315	39
425	39
454	39
467	39
652	39
1298	39
1361	39
1672	39
2259	39
2411	39
3103	39
3376	39
5282	39
5884	39
7382	39
7608	39
7934	39
8099	39
10129	39
10229	39
10361	39
10950	39
11992	39
12236	39
12253	39
12501	39
16836	39
19825	39
21140	39
21436	39
2	40
5	40
10	40
34	40
37	40
39	40
54	40
146	40
242	40
303	40
315	40
380	40
412	40
420	40
454	40
644	40
652	40
682	40
696	40
719	40
724	40
738	40
1090	40
1424	40
1427	40
1457	40
1474	40
1820	40
2137	40
2140	40
2267	40
2302	40
2318	40
2451	40
2575	40
2601	40
2955	40
3023	40
3132	40
3262	40
3391	40
3498	40
3563	40
3952	40
4232	40
4325	40
4414	40
4429	40
4829	40
4906	40
5295	40
5746	40
6849	40
7382	40
7532	40
7608	40
8241	40
8998	40
9170	40
9829	40
9921	40
9935	40
10016	40
10070	40
10129	40
10198	40
10203	40
10208	40
10229	40
10254	40
10361	40
10571	40
10646	40
10663	40
10746	40
10868	40
11160	40
11689	40
11734	40
11900	40
12159	40
12253	40
13284	40
13303	40
13558	40
13646	40
13786	40
16836	40
17146	40
19825	40
21034	40
22079	40
22832	40
22838	40
25015	40
26461	40
118	41
788	41
1043	41
1104	41
1698	41
5940	41
9775	41
9935	41
12652	41
14376	41
28295	41
598	42
914	42
6676	42
14196	42
22652	42
25240	42
1616	43
1971	43
4531	43
10233	43
10936	43
12513	43
13262	43
18034	43
168	44
191	44
236	44
418	44
785	44
867	44
916	44
1063	44
1091	44
2085	44
2201	44
3023	44
4752	44
8609	44
8692	44
11023	44
13657	44
14233	44
20615	44
21348	44
22652	44
52	45
6039	45
6385	45
9	46
15	46
32	46
146	46
183	46
186	46
286	46
314	46
342	46
345	46
353	46
358	46
418	46
433	46
515	46
516	46
594	46
652	46
762	46
774	46
963	46
1033	46
1080	46
1151	46
1181	46
1256	46
1424	46
1682	46
1713	46
1732	46
1754	46
1765	46
1766	46
2120	46
2139	46
2259	46
2545	46
2595	46
2862	46
2872	46
2881	46
2897	46
3528	46
3530	46
3787	46
3967	46
4087	46
4091	46
4224	46
4260	46
4829	46
5248	46
5538	46
5685	46
6390	46
6663	46
7722	46
7780	46
7870	46
8089	46
8521	46
8617	46
9040	46
9191	46
9770	46
9921	46
10097	46
10103	46
10224	46
10571	46
10781	46
11071	46
13792	46
14604	46
14780	46
15714	46
16809	46
16977	46
17176	46
17371	46
17537	46
18139	46
19362	46
19743	46
19989	46
21940	46
22652	46
22990	46
23655	46
24307	46
25736	46
26913	46
49	47
104	47
932	47
2925	47
7218	47
7550	47
52	48
270	48
4599	48
15000	48
20515	48
47	49
104	49
270	49
419	49
932	49
2925	49
4599	49
25333	49
28298	49
2	50
5	50
17	50
26	50
29	50
59	50
246	50
259	50
269	50
420	50
454	50
519	50
612	50
739	50
768	50
793	50
1416	50
1820	50
2017	50
2451	50
2881	50
2914	50
3001	50
3203	50
3391	50
3533	50
4557	50
4559	50
4616	50
4720	50
4813	50
5526	50
6301	50
6732	50
7245	50
8307	50
9582	50
9740	50
10016	50
10042	50
10129	50
10224	50
10361	50
10409	50
10533	50
10628	50
10672	50
10988	50
11313	50
11333	50
14715	50
15335	50
15642	50
15982	50
16687	50
23802	50
5	51
21	51
77	51
101	51
106	51
719	51
910	51
2451	51
3391	51
3593	51
3952	51
8922	51
10672	51
27191	51
22	52
45	52
48	52
107	52
146	52
421	52
708	52
2677	52
6102	52
6385	52
8517	52
8656	52
9003	52
11558	52
22652	52
22990	52
23985	52
21	53
32	53
161	53
190	53
215	53
303	53
404	53
408	53
412	53
516	53
588	53
646	53
674	53
684	53
786	53
793	53
841	53
870	53
898	53
915	53
930	53
1022	53
1418	53
1474	53
1652	53
1671	53
2229	53
2382	53
2488	53
2749	53
3093	53
3132	53
3204	53
3238	53
3384	53
3417	53
3498	53
3640	53
3766	53
3914	53
3930	53
3968	53
4055	53
4136	53
4215	53
4255	53
4511	53
4593	53
4829	53
4868	53
4875	53
4888	53
5110	53
5295	53
5528	53
5846	53
5898	53
6195	53
6196	53
6623	53
6693	53
6979	53
7046	53
7214	53
7218	53
7288	53
7550	53
7704	53
7796	53
8509	53
8517	53
8620	53
8955	53
9024	53
9411	53
9546	53
9606	53
9725	53
9822	53
9843	53
9852	53
9857	53
9913	53
10017	53
10107	53
10126	53
10154	53
10208	53
10224	53
10262	53
10268	53
10275	53
10279	53
10325	53
10328	53
10332	53
10374	53
10396	53
10436	53
10466	53
10485	53
10515	53
10615	53
10632	53
10671	53
10703	53
10758	53
10834	53
10855	53
10870	53
11148	53
11317	53
11511	53
11633	53
11724	53
11835	53
11900	53
12017	53
12144	53
12148	53
12409	53
12470	53
12484	53
12492	53
12562	53
13020	53
13044	53
13231	53
13284	53
13471	53
13505	53
13640	53
13727	53
13885	53
14041	53
14083	53
14701	53
14894	53
14935	53
15205	53
15248	53
15471	53
15611	53
15853	53
15881	53
16002	53
16117	53
16473	53
16643	53
17176	53
17641	53
18370	53
18652	53
19384	53
19743	53
19989	53
20031	53
20543	53
20778	53
20949	53
21032	53
21170	53
21974	53
22079	53
22503	53
22582	53
22675	53
22740	53
23395	53
23810	53
23985	53
24146	53
24367	53
24450	53
24467	53
25553	53
25734	53
26094	53
26461	53
26593	53
26661	53
27186	53
27364	53
27381	53
27510	53
27746	53
27833	53
28142	53
28367	53
28370	53
2	54
5	54
10	54
26	54
29	54
34	54
36	54
40	54
161	54
372	54
380	54
420	54
454	54
644	54
682	54
1286	54
1342	54
1820	54
2131	54
2208	54
2240	54
2451	54
2914	54
3391	54
3952	54
4555	54
5274	54
5282	54
6333	54
6485	54
8307	54
10016	54
10129	54
10281	54
10425	54
10672	54
11160	54
13558	54
14474	54
14715	54
15335	54
18264	54
19655	54
25015	54
270	55
361	55
4057	55
10044	55
15148	55
21692	55
131	56
442	56
3312	56
3389	56
7558	56
8110	56
16482	56
201	57
3021	57
6258	57
7934	57
10437	57
12660	57
13901	57
915	58
2084	58
21545	58
22652	58
0	59
5	59
10	59
17	59
26	59
27	59
34	59
50	59
115	59
146	59
420	59
477	59
612	59
639	59
745	59
882	59
1410	59
1416	59
1505	59
1647	59
1820	59
2435	59
2450	59
2564	59
2677	59
4442	59
4813	59
5273	59
6301	59
6629	59
6758	59
7633	59
8035	59
8118	59
9013	59
9358	59
9997	59
10129	59
11011	59
11558	59
12778	59
13470	59
13844	59
14715	59
15658	59
16819	59
17970	59
19573	59
21267	59
21695	59
22628	59
22990	59
23802	59
23938	59
27213	59
28424	59
660	60
719	60
1043	60
1820	60
3952	60
4827	60
9162	60
10347	60
11663	60
18653	60
22505	60
22961	60
70	61
242	61
827	61
1608	61
1680	61
2049	61
3108	61
7934	61
26873	61
0	62
9	62
13	62
18	62
21	62
64	62
88	62
146	62
161	62
178	62
180	62
251	62
286	62
341	62
413	62
431	62
441	62
674	62
734	62
787	62
803	62
1264	62
1477	62
2677	62
3132	62
3252	62
3409	62
4937	62
4992	62
5011	62
7514	62
7661	62
7751	62
8028	62
9014	62
10652	62
12360	62
13370	62
13470	62
14233	62
14947	62
16097	62
16593	62
17675	62
18045	62
19014	62
19581	62
20299	62
20673	62
22115	62
22652	62
23770	62
27357	62
3263	63
6845	63
8754	63
10549	63
13	64
21	64
62	64
178	64
215	64
251	64
269	64
341	64
365	64
724	64
734	64
781	64
793	64
797	64
987	64
1537	64
1553	64
1773	64
2079	64
2100	64
2233	64
2235	64
2881	64
3000	64
3083	64
3132	64
3417	64
3498	64
3578	64
3703	64
4040	64
4187	64
4576	64
4781	64
4876	64
4937	64
5011	64
5388	64
5969	64
6456	64
6865	64
6976	64
7514	64
7550	64
8028	64
9014	64
9492	64
9604	64
9725	64
10224	64
10288	64
10479	64
10605	64
10666	64
10761	64
10812	64
11071	64
12020	64
12320	64
12504	64
13470	64
13646	64
13741	64
15983	64
16593	64
19014	64
19221	64
19476	64
19513	64
19581	64
19723	64
19751	64
19781	64
20299	64
22115	64
22652	64
23117	64
23770	64
23985	64
25043	64
26917	64
27746	64
1570	65
6346	65
13035	65
11	66
142	66
186	66
304	66
580	66
3023	66
4332	66
5153	66
16593	66
19362	66
19743	66
22652	66
23226	66
28339	66
20760	67
26461	67
23201	68
35	69
36	69
77	69
101	69
106	69
146	69
320	69
322	69
612	69
660	69
719	69
812	69
1043	69
1303	69
1343	69
1594	69
2185	69
2243	69
2366	69
3952	69
8748	69
10118	69
12262	69
13470	69
13	70
61	70
1020	70
1776	70
2049	70
2202	70
2588	70
2881	70
3108	70
6195	70
6976	70
7934	70
9852	70
10895	70
11544	70
12085	70
16936	70
17176	70
20187	70
20209	70
26577	70
26873	70
27354	70
109	71
290	71
484	71
841	71
2083	71
2319	71
2487	71
2680	71
2737	71
2897	71
3326	71
3627	71
3683	71
4906	71
7623	71
8065	71
9781	71
9823	71
9870	71
9935	71
10433	71
11214	71
11567	71
11783	71
11992	71
12253	71
12648	71
16359	71
17176	71
20569	71
22990	71
529	72
899	72
4061	72
4599	73
29	74
7569	74
9935	74
27059	74
270	75
2063	75
2417	75
10181	75
17645	75
20918	75
22296	75
22849	75
27838	75
5	76
29	76
215	76
291	76
1218	76
2451	76
11333	76
14715	76
27251	76
36	77
51	77
69	77
101	77
106	77
112	77
660	77
719	77
981	77
1043	77
1820	77
1923	77
2243	77
3391	77
3593	77
3952	77
5044	77
8202	77
8922	77
10264	77
27191	77
1	78
219	78
4281	78
215	79
1417	79
1946	79
2244	79
2527	79
2529	79
2677	79
2863	79
3252	79
3899	79
4690	79
4930	79
9287	79
10868	79
11122	79
11422	79
12968	79
13386	79
16299	79
19743	79
20336	79
20943	79
21389	79
26582	79
2767	80
3044	80
18118	80
18169	80
19004	80
21348	80
21974	80
22041	80
215	81
322	81
1097	81
2307	81
8914	81
9731	81
9793	81
13432	81
13944	81
17568	81
19574	81
20501	81
21974	81
22652	81
22765	81
1025	82
22288	82
95	83
104	83
126	83
146	83
239	83
410	83
568	83
612	83
675	83
702	83
704	83
826	83
1250	83
1303	83
1335	83
1397	83
2500	83
2842	83
3597	83
4064	83
5298	83
5859	83
7045	83
9569	83
9693	83
10630	83
11303	83
11424	83
12262	83
15658	83
17203	83
19576	83
20338	83
20653	83
21103	83
22753	83
23397	83
23938	83
24465	83
25734	83
27063	83
215	84
22990	84
24456	84
2648	85
3932	85
149	86
2161	86
7560	86
28501	86
8415	87
0	88
22	88
62	88
107	88
118	88
146	88
179	88
431	88
639	88
758	88
882	88
1087	88
1104	88
2677	88
2945	88
3312	88
4620	88
5263	88
5790	88
5869	88
6340	88
6357	88
7532	88
7558	88
8118	88
8922	88
10281	88
10360	88
11323	88
12652	88
13136	88
13901	88
14391	88
16209	88
16544	88
22528	88
22652	88
22990	88
23838	88
28016	88
28309	88
28424	88
1	89
100	89
1647	89
3856	89
6170	89
7927	89
19189	89
20105	89
22652	89
266	90
281	90
288	90
447	90
576	90
935	90
1647	90
2637	90
3000	90
3541	90
3769	90
4781	90
5495	90
5551	90
7013	90
7927	90
8336	90
17122	90
20978	90
22625	90
