itemId	latitude	longitude
354	33.03	-96.83
355	33.03	-96.83
356	33.03	-96.83
357	33.10	-96.81
358	33.03	-96.84
359	33.03	-96.84
360	41.89	-87.62
361	41.83	-87.63
362	41.88	-87.67
363	37.79	-122.41
364	37.79	-122.41
365	37.80	-122.41
366	37.80	-122.41
367	37.78	-122.41
368	37.82	-122.48
369	37.81	-122.47
370	37.81	-122.42
371	37.81	-122.42
372	37.81	-122.42
373	37.81	-122.41
374	37.81	-122.41
375	37.80	-122.40
376	41.88	-87.62
377	41.86	-87.62
378	41.88	-87.64
379	41.88	-87.64
380	41.92	-87.64
381	41.87	-87.61
382	45.53	-122.69
383	36.12	-115.17
384	36.12	-115.17
385	36.13	-115.17
386	32.95	-96.82
387	32.95	-96.82
388	41.97	-87.84
389	41.84	-87.83
390	36.12	-115.17
391	36.12	-115.17
392	36.12	-115.17
393	36.11	-115.17
394	29.43	-98.49
395	29.46	-98.47
396	32.97	-96.82
397	32.94	-97.13
398	32.94	-97.13
399	32.94	-97.13
400	32.94	-97.16
401	32.89	-97.15
402	32.89	-97.15
403	32.89	-97.15
404	32.84	-97.24
405	32.94	-97.13
406	32.94	-97.13
407	32.95	-97.13
408	32.94	-97.13
409	32.93	-97.23
410	32.93	-97.23
411	32.91	-97.31
412	32.91	-97.32
413	32.91	-97.31
414	32.92	-97.31
415	32.81	-96.80
416	32.79	-96.80
417	37.77	-122.45
418	30.25	-97.76
419	30.25	-97.76
420	30.28	-97.74
421	30.29	-97.74
422	32.76	-97.33
423	33.03	-96.83
424	33.03	-96.83
425	32.77	-96.99
426	33.07	-97.02
427	39.04	-94.59
428	39.00	-94.58
429	39.10	-94.58
430	32.78	-96.77
431	32.78	-96.77
432	32.78	-96.76
433	32.78	-96.76
434	32.78	-96.76
435	32.78	-96.76
436	32.93	-96.82
437	32.80	-96.80
438	33.81	-84.38
439	33.78	-84.38
440	33.78	-84.37
441	33.78	-84.41
442	33.81	-84.41
443	33.77	-84.55
444	33.77	-84.35
445	33.79	-84.41
446	33.78	-84.39
447	32.78	-96.79
448	38.92	-77.03
449	38.89	-77.02
450	38.89	-77.02
451	40.74	-74.00
452	40.74	-73.99
453	40.74	-74.01
454	40.75	-74.01
455	40.75	-74.00
456	40.74	-73.99
457	40.73	-73.99
458	30.25	-97.75
459	30.25	-97.75
460	30.23	-97.82
461	30.23	-97.82
462	37.77	-122.43
463	37.76	-122.42
464	47.61	-122.35
465	47.62	-122.35
466	47.61	-122.34
467	47.63	-122.36
468	47.62	-122.13
469	40.69	-74.04
470	40.76	-73.98
471	41.83	-87.63
472	41.90	-87.62
473	41.90	-87.62
474	41.90	-87.62
475	41.90	-87.62
476	41.90	-87.62
477	41.90	-87.62
478	41.89	-87.62
479	41.85	-87.63
480	41.89	-87.61
481	41.88	-87.62
482	41.89	-87.61
483	41.89	-87.61
484	41.89	-87.62
485	41.88	-87.67
486	40.75	-73.99
487	40.75	-73.99
488	40.77	-73.98
489	39.12	-75.57
490	39.18	-75.53
491	39.68	-75.65
492	39.16	-75.56
493	39.21	-76.94
494	32.94	-97.08
495	32.94	-97.08
496	30.27	-97.75
497	30.27	-97.75
498	30.25	-97.75
499	28.36	-81.56
500	28.42	-81.58
501	38.90	-77.02
502	32.94	-97.13
503	30.25	-97.75
504	30.25	-97.75
505	30.24	-97.76
506	37.76	-122.42
507	37.34	-121.89
508	32.93	-97.25
509	28.37	-81.55
510	28.37	-81.55
511	28.37	-81.55
512	28.37	-81.55
513	28.37	-81.55
514	28.37	-81.55
515	28.37	-81.55
516	28.37	-81.55
517	28.37	-81.55
518	28.37	-81.55
519	28.37	-81.55
520	28.37	-81.55
521	28.37	-81.55
522	28.42	-81.58
523	28.42	-81.59
524	32.98	-97.16
525	32.97	-97.16
526	32.94	-97.11
527	32.68	-97.11
528	32.68	-97.11
529	32.68	-97.11
530	32.68	-97.13
531	32.94	-97.13
532	32.94	-97.13
533	32.94	-97.12
534	32.94	-97.12
535	32.68	-97.11
536	32.68	-97.11
537	32.67	-97.09
538	32.68	-97.11
539	32.68	-97.11
540	37.45	-122.18
541	37.45	-122.16
542	37.44	-122.16
543	41.87	-87.62
544	41.87	-87.61
545	28.37	-81.52
546	28.37	-81.52
547	40.72	-73.98
548	40.72	-73.99
549	37.80	-122.40
550	37.80	-122.40
551	37.80	-122.40
552	37.81	-122.42
553	37.78	-122.40
554	37.78	-122.46
555	41.91	-87.68
556	40.74	-74.01
557	40.75	-73.98
558	37.78	-122.40
559	37.78	-122.41
560	37.78	-122.41
561	37.79	-122.41
562	30.25	-97.75
563	30.26	-97.76
564	32.83	-96.72
565	37.77	-122.41
566	37.77	-122.40
567	37.76	-122.40
568	37.76	-122.40
569	37.76	-122.39
570	37.78	-122.39
571	37.78	-122.39
572	37.79	-122.39
573	37.79	-122.39
574	37.80	-122.39
575	37.80	-122.40
576	37.80	-122.41
577	37.78	-122.40
578	37.77	-122.40
579	37.76	-122.40
580	37.76	-122.39
581	37.76	-122.40
582	37.78	-122.39
583	37.78	-122.39
584	37.78	-122.39
585	35.48	-97.51
586	35.61	-97.46
587	42.49	-83.13
588	37.78	-122.43
589	37.78	-122.43
590	32.95	-97.13
591	37.77	-122.42
592	37.76	-122.43
593	39.04	-94.59
594	39.04	-94.59
595	39.04	-94.59
596	39.04	-94.59
597	39.01	-94.59
598	38.99	-94.59
599	38.97	-94.61
600	32.73	-97.34
601	32.73	-97.34
602	45.52	-122.67
603	42.65	-73.77
604	32.91	-96.96
605	32.91	-96.96
606	30.27	-97.73
607	30.35	-97.75
608	30.27	-97.74
609	30.39	-97.73
610	30.43	-97.75
611	32.86	-96.73
612	38.89	-77.02
613	38.90	-77.02
614	32.78	-96.81
615	32.80	-96.78
616	37.76	-122.43
617	37.78	-122.42
618	38.90	-77.03
619	35.91	-78.78
620	40.85	-73.95
621	30.26	-97.76
622	30.31	-97.94
623	32.94	-97.09
624	32.94	-97.11
625	30.28	-97.75
626	30.26	-97.76
627	32.80	-96.80
628	42.48	-83.16
629	42.49	-83.15
630	37.79	-122.42
631	40.39	-111.77
632	40.78	-111.93
633	40.58	-111.89
634	39.03	-77.43
635	38.95	-77.45
636	38.95	-77.36
637	38.90	-77.03
638	38.89	-77.03
639	38.89	-77.02
640	38.89	-77.02
641	38.89	-77.02
642	38.90	-77.02
643	38.90	-77.02
644	38.90	-77.02
645	38.90	-77.06
646	28.47	-81.47
647	28.48	-81.47
648	28.48	-81.47
649	28.48	-81.47
650	28.48	-81.47
651	28.47	-81.47
652	28.47	-81.47
653	28.48	-81.47
654	28.47	-81.47
655	28.47	-81.47
656	33.45	-86.73
657	32.37	-88.67
658	32.31	-90.90
659	37.79	-122.41
660	37.79	-122.40
661	37.79	-122.40
662	37.78	-122.48
663	37.77	-122.45
664	29.96	-90.07
665	29.96	-90.07
666	30.26	-97.76
667	30.27	-97.79
668	30.27	-97.77
669	30.27	-97.77
670	30.30	-97.78
671	30.26	-97.75
672	38.88	-77.00
673	38.90	-77.02
674	38.90	-77.02
675	38.90	-77.02
676	38.91	-77.04
677	38.90	-76.98
678	38.90	-77.01
679	39.76	-104.99
680	39.76	-104.99
681	32.91	-96.96
682	42.35	-71.10
683	42.35	-71.10
684	42.31	-71.10
685	42.35	-71.10
686	32.95	-96.81
687	39.25	-94.47
688	39.07	-94.58
689	39.09	-94.58
690	39.30	-94.72
691	40.37	-74.95
692	40.36	-74.95
693	39.15	-75.51
694	38.72	-75.09
695	33.64	-84.44
696	38.85	-77.04
697	38.90	-77.07
698	38.90	-77.02
699	42.98	-81.25
700	42.99	-81.25
701	33.82	-118.14
702	33.75	-118.19
703	33.76	-118.20
704	33.95	-118.40
705	37.83	-122.28
706	37.83	-122.29
707	37.76	-122.42
708	39.72	-104.95
709	39.74	-104.99
710	39.75	-105.00
711	39.74	-104.95
712	39.75	-105.01
713	39.76	-105.01
714	39.76	-105.01
715	39.69	-104.94
716	39.76	-105.01
717	39.76	-105.04
718	41.88	-87.62
719	45.53	-122.69
720	45.53	-122.70
721	40.76	-73.98
722	40.76	-73.98
723	43.74	7.43
724	41.90	12.45
725	41.90	12.48
726	41.89	12.49
727	37.97	23.73
728	37.79	-122.40
729	37.79	-122.40
730	37.79	-122.40
731	37.79	-122.40
732	37.78	-122.41
733	37.79	-122.40
734	37.79	-122.41
735	37.77	-122.42
736	37.76	-122.42
737	29.96	-90.06
738	29.96	-90.06
739	32.81	-96.80
740	32.81	-96.80
741	32.81	-96.80
742	38.90	-77.02
743	38.90	-77.02
744	30.59	-96.37
745	30.63	-96.33
746	30.66	-96.35
747	30.67	-96.37
748	30.27	-97.75
749	33.76	-84.39
750	33.76	-84.40
751	33.76	-84.39
752	47.65	-122.35
753	47.44	-122.30
754	37.76	-122.41
755	32.94	-97.13
756	32.94	-97.13
757	32.94	-97.13
758	32.94	-97.13
759	32.94	-97.13
760	32.94	-97.13
761	32.94	-97.12
762	29.74	-95.46
763	29.74	-95.46
764	41.90	-87.63
765	32.90	-97.24
766	32.88	-97.26
767	32.90	-97.24
768	32.94	-97.11
769	32.94	-97.13
770	32.94	-97.13
771	32.94	-97.13
772	32.94	-97.13
773	32.90	-97.26
774	32.89	-97.26
775	32.89	-97.26
776	32.90	-97.04
777	32.90	-97.04
778	45.59	-122.59
779	45.52	-122.69
780	45.51	-122.72
781	45.51	-122.71
782	45.51	-122.71
783	40.43	-111.89
784	39.05	-94.48
785	39.04	-94.59
786	39.04	-94.59
787	39.04	-94.59
788	39.04	-94.59
789	38.80	-77.04
790	37.75	-122.43
791	37.88	-122.52
792	41.87	-87.62
793	41.88	-87.62
794	38.99	-94.61
795	38.99	-94.59
796	39.01	-94.59
797	39.04	-94.61
798	39.05	-94.61
799	39.05	-94.60
800	39.06	-94.61
801	39.05	-94.61
802	39.04	-94.59
803	39.04	-94.59
804	39.09	-94.56
805	39.05	-94.59
806	39.05	-94.59
807	30.29	-97.74
808	41.98	-87.87
809	47.61	-122.34
810	47.61	-122.34
811	47.61	-122.34
812	47.61	-122.34
813	47.61	-122.34
814	47.61	-122.34
815	47.61	-122.34
816	34.05	-118.26
817	34.14	-118.35
818	30.24	-97.75
819	30.24	-97.75
820	30.26	-97.75
821	30.25	-97.75
822	30.25	-97.75
823	37.76	-122.42
824	37.75	-122.42
825	37.75	-122.42
826	30.27	-97.74
827	30.27	-97.74
828	33.10	-96.81
829	32.78	-96.78
830	30.27	-97.75
831	32.94	-97.13
832	32.95	-97.13
833	43.65	-79.38
834	32.85	-96.82
835	29.72	-95.39
836	29.72	-95.39
837	32.83	-96.77
838	32.82	-96.77
839	32.81	-96.78
840	33.53	-112.02
841	33.43	-111.99
842	33.81	-117.92
843	33.81	-117.92
844	39.85	-104.67
845	32.76	-97.33
846	32.76	-97.33
847	32.76	-97.33
848	32.75	-97.33
849	32.82	-97.06
850	32.75	-97.33
851	32.75	-97.33
852	32.75	-97.33
853	32.76	-97.33
854	37.79	-122.40
855	37.98	-122.03
856	37.83	-122.25
857	40.76	-73.98
858	40.76	-73.99
859	40.77	-73.95
860	35.48	-97.53
861	35.47	-97.52
862	42.99	-81.25
863	42.99	-81.25
864	39.04	-94.62
865	30.27	-97.74
866	30.27	-97.74
867	33.03	-96.80
868	32.95	-96.83
869	32.80	-96.78
870	33.11	-96.81
871	32.98	-96.71
872	32.94	-96.75
873	32.96	-96.70
874	32.95	-96.85
875	32.80	-96.81
876	37.77	-122.43
877	37.75	-122.42
878	37.75	-122.42
879	37.76	-122.42
880	37.69	-122.47
881	37.76	-122.50
882	37.79	-122.40
883	37.73	-122.43
884	37.26	-122.03
885	37.76	-122.42
886	37.78	-122.39
887	37.72	-122.42
888	37.73	-122.43
889	37.72	-122.45
890	37.74	-122.43
891	37.75	-122.42
892	37.77	-122.46
893	37.77	-122.47
894	37.76	-122.47
895	37.76	-122.47
896	32.90	-97.26
897	32.75	-97.33
898	32.89	-97.26
899	59.33	18.09
900	59.34	18.08
901	59.34	18.04
902	59.32	18.08
903	59.34	18.03
904	59.34	18.08
905	32.54	-92.65
906	32.53	-92.64
907	42.99	-81.25
908	42.98	-81.25
909	42.99	-81.25
910	42.99	-81.25
911	32.78	-96.79
912	32.76	-96.82
913	32.84	-96.78
914	32.92	-96.78
915	32.82	-96.79
916	31.80	-97.10
917	30.32	-97.71
918	40.78	-73.96
919	40.78	-73.96
920	30.63	-96.33
921	29.74	-95.42
922	29.74	-95.40
923	32.85	-96.72
924	32.76	-97.07
925	32.76	-97.07
926	32.76	-97.07
927	32.76	-97.07
928	32.76	-97.07
929	32.76	-97.07
930	32.76	-97.07
931	41.93	-87.68
932	37.44	-122.16
933	37.43	-122.20
934	32.89	-97.24
935	32.88	-97.10
936	32.85	-96.83
937	32.82	-96.80
938	0.00	0.00
939	39.74	-105.52
940	37.76	-122.42
941	37.76	-122.42
942	32.91	-96.96
943	32.91	-96.96
944	32.91	-96.96
945	32.91	-96.96
946	33.07	-97.08
947	30.26	-97.76
948	30.26	-97.76
949	30.26	-97.76
950	30.26	-97.76
951	42.99	-81.26
952	43.01	-81.27
953	42.99	-81.25
954	39.75	-105.00
955	39.74	-104.99
956	39.74	-104.99
957	39.68	-105.91
958	38.97	-94.61
959	38.99	-94.60
960	37.73	-122.48
961	37.73	-122.48
962	37.74	-122.48
963	37.73	-122.50
964	37.77	-122.42
965	30.25	-97.75
966	30.28	-97.78
967	32.97	-96.82
968	33.07	-96.69
969	33.02	-96.71
970	39.11	-94.58
971	39.05	-94.48
972	30.37	-97.76
973	30.36	-97.73
974	40.02	-105.27
975	40.02	-105.26
976	30.26	-97.75
977	29.42	-98.48
978	29.42	-98.49
979	29.43	-98.49
980	29.42	-98.49
981	29.42	-98.49
982	29.42	-98.49
983	29.42	-98.48
984	29.57	-97.96
985	30.40	-97.73
986	30.40	-97.73
987	30.40	-97.73
988	30.36	-97.73
989	30.36	-97.73
990	30.46	-97.81
991	30.45	-97.71
992	30.28	-97.75
993	30.30	-97.73
994	30.30	-97.73
995	30.32	-97.73
996	30.32	-97.74
997	32.81	-96.81
998	32.80	-96.80
999	41.89	-87.61
1000	42.05	-88.04
1001	41.95	-87.81
1002	29.72	-95.42
1003	29.75	-95.46
1004	29.74	-95.47
1005	29.74	-95.46
1006	29.65	-95.28
1007	32.78	-96.76
1008	32.82	-96.79
1009	32.82	-96.81
1010	30.33	-97.71
1011	30.31	-97.74
1012	30.26	-97.73
1013	30.30	-97.74
1014	30.32	-97.72
1015	30.27	-97.74
1016	30.27	-97.74
1017	30.26	-97.73
1018	30.29	-97.74
1019	30.31	-97.72
1020	30.30	-97.74
1021	30.29	-97.73
1022	32.80	-96.80
1023	32.87	-96.76
1024	33.58	-101.91
1025	33.52	-101.87
1026	33.52	-101.90
1027	30.24	-97.78
1028	30.27	-97.74
1029	30.27	-97.74
1030	30.26	-97.76
1031	30.26	-97.76
1032	32.85	-97.19
1033	32.97	-96.71
1034	33.10	-96.83
1035	37.42	-122.15
1036	37.43	-122.14
1037	37.45	-122.18
1038	37.45	-122.18
1039	37.45	-122.18
1040	37.45	-122.18
1041	37.45	-122.18
1042	37.45	-122.18
1043	45.52	-122.68
1044	45.52	-122.68
1045	32.87	-96.94
1046	33.21	-97.15
1047	40.14	-105.12
1048	40.02	-105.26
1049	40.17	-105.10
1050	40.77	-73.97
1051	40.77	-73.97
1052	40.77	-73.97
1053	40.77	-73.97
1054	40.77	-73.96
1055	32.80	-96.80
1056	32.90	-96.77
1057	37.42	-122.03
1058	37.76	-122.42
1059	38.97	-95.23
1060	38.95	-95.23
1061	38.94	-95.26
1062	33.54	-101.92
1063	33.59	-101.87
1064	33.59	-101.87
1065	33.58	-101.89
1066	33.58	-101.88
1067	33.58	-101.88
1068	33.58	-101.88
1069	33.58	-101.88
1070	33.58	-101.87
1071	33.58	-101.87
1072	33.58	-101.87
1073	33.58	-101.87
1074	33.59	-101.91
1075	32.90	-97.26
1076	30.27	-97.75
1077	30.26	-97.79
1078	31.53	-97.13
1079	40.78	-73.96
1080	40.78	-73.96
1081	40.78	-73.97
1082	40.78	-73.97
1083	40.78	-73.97
1084	40.77	-73.97
1085	40.77	-73.97
1086	38.90	-77.04
1087	47.61	-122.34
1088	47.61	-122.34
1089	47.61	-122.33
1090	47.61	-122.33
1091	47.61	-122.34
1092	47.60	-122.34
1093	47.60	-122.34
1094	37.87	-122.27
1095	37.77	-122.43
1096	32.84	-96.77
1097	37.76	-122.39
1098	40.72	-73.99
1099	40.71	-74.00
1100	40.69	-73.98
1101	34.10	-118.33
1102	33.88	-117.88
1103	36.12	-115.17
1104	36.12	-115.17
1105	36.10	-115.17
1106	36.10	-115.17
1107	36.07	-115.18
1108	36.12	-115.17
1109	36.13	-115.17
1110	36.11	-115.17
1111	35.27	-116.07
1112	35.27	-116.07
1113	33.65	-117.74
1114	33.70	-117.83
1115	32.94	-97.13
1116	32.94	-97.13
1117	32.82	-96.79
1118	32.82	-96.79
1119	32.82	-96.79
1120	32.82	-96.79
1121	32.85	-96.77
1122	51.46	-0.17
1123	51.52	-0.20
1124	51.52	-0.20
1125	51.52	-0.20
1126	51.52	-0.21
1127	51.52	-0.21
1128	51.52	-0.20
1129	51.52	-0.21
1130	51.52	-0.21
1131	29.46	-98.70
1132	29.45	-98.70
1133	29.45	-98.70
1134	29.45	-98.70
1135	29.46	-98.70
1136	29.46	-98.70
1137	29.46	-98.70
1138	29.46	-98.70
1139	29.46	-98.70
1140	29.46	-98.70
1141	29.46	-98.70
1142	29.46	-98.70
1143	29.46	-98.70
1144	29.46	-98.70
1145	29.45	-98.70
1146	29.45	-98.70
1147	29.45	-98.70
1148	29.45	-98.70
1149	32.93	-97.09
1150	30.27	-97.75
1151	30.24	-97.75
1152	32.93	-97.09
1153	30.24	-97.76
1154	30.27	-97.74
1155	30.27	-97.75
1156	30.27	-97.75
1157	37.73	-122.43
1158	37.75	-122.42
1159	37.75	-122.41
1160	37.75	-122.41
1161	37.77	-122.45
1162	37.76	-122.39
1163	37.78	-122.39
1164	37.78	-122.39
1165	37.78	-122.39
1166	37.78	-122.39
1167	37.78	-122.39
1168	37.78	-122.40
1169	37.78	-122.39
1170	37.78	-122.40
1171	37.78	-122.40
1172	37.78	-122.40
1173	37.78	-122.39
1174	37.78	-122.39
1175	37.78	-122.40
1176	37.78	-122.39
1177	37.78	-122.39
1178	37.74	-122.43
1179	37.72	-122.45
1180	37.32	-121.99
1181	37.85	-122.25
1182	37.85	-122.25
1183	37.85	-122.25
1184	37.85	-122.25
1185	30.27	-97.74
1186	30.27	-97.74
1187	45.53	-122.70
1188	45.53	-122.69
1189	32.84	-96.78
1190	32.84	-96.78
1191	32.84	-96.78
1192	32.75	-97.33
1193	32.75	-97.33
1194	32.73	-97.39
1195	32.73	-97.39
1196	32.73	-97.39
1197	32.75	-97.35
1198	32.73	-97.36
1199	40.75	-73.98
1200	40.75	-73.98
1201	40.75	-73.98
1202	40.75	-73.98
1203	29.73	-95.44
1204	29.78	-95.44
1205	30.35	-97.71
1206	30.31	-97.71
1207	30.27	-97.74
1208	30.27	-97.74
1209	30.27	-97.74
1210	30.27	-97.74
1211	30.26	-97.74
1212	30.26	-97.75
1213	30.27	-97.75
1214	30.27	-97.75
1215	30.26	-97.75
1216	30.26	-97.75
1217	30.26	-97.75
1218	30.26	-97.75
1219	30.26	-97.75
1220	30.27	-97.76
1221	30.26	-97.76
1222	30.26	-97.77
1223	30.26	-97.77
1224	30.27	-97.77
1225	30.41	-97.75
1226	30.45	-97.79
1227	30.45	-97.79
1228	30.48	-97.80
1229	30.42	-97.70
1230	30.42	-97.70
1231	30.45	-97.79
1232	30.45	-97.79
1233	30.44	-97.78
1234	30.35	-97.80
1235	36.06	-112.14
1236	36.06	-112.12
1237	37.90	-122.06
1238	37.86	-122.25
1239	37.86	-122.27
1240	37.86	-122.27
1241	37.87	-122.27
1242	37.87	-122.27
1243	37.87	-122.27
1244	37.87	-122.27
1245	37.87	-122.27
1246	37.87	-122.27
1247	37.87	-122.27
1248	37.88	-122.27
