itemId	latitude	longitude
282	30.13	-98.01
283	29.98	-90.26
284	52.38	4.90
285	52.09	5.11
286	33.81	-117.92
287	40.65	-73.78
288	37.78	-122.41
289	29.99	-95.34
290	21.33	-157.92
291	40.74	-74.01
292	40.74	-74.01
293	33.94	-118.41
294	47.45	8.56
295	38.90	-77.01
296	39.96	-75.18
297	35.50	-97.52
298	32.93	-96.82
299	30.25	-97.75
300	30.40	-97.74
301	30.25	-97.77
302	43.65	-79.38
303	30.41	-97.87
304	30.27	-97.75
305	30.27	-97.75
306	30.27	-97.75
307	37.78	-122.42
308	41.88	-87.62
309	35.88	-78.79
310	34.20	-118.35
311	41.88	-87.64
312	41.88	-87.64
313	40.02	-105.28
314	32.73	-117.20
315	41.89	-87.62
316	53.55	10.01
317	52.52	13.37
318	40.79	-111.98
319	32.84	-96.78
320	40.76	-73.98
321	36.13	-115.15
322	36.13	-115.17
323	40.73	-74.00
324	51.29	6.77
325	53.63	10.01
326	38.89	-77.03
327	30.41	-97.71
328	34.73	-92.22
329	32.75	-97.33
330	28.43	-81.31
331	27.98	-82.53
332	25.79	-80.28
333	30.27	-97.75
334	51.51	-0.09
335	37.78	-122.39
336	34.07	-118.24
337	39.18	-76.67
338	35.33	-97.49
339	40.73	-74.16
340	40.76	-73.98
341	45.52	-122.68
342	37.37	-121.93
343	30.27	-97.75
344	30.27	-97.75
345	36.13	-86.67
346	32.78	-96.76
347	30.27	-97.75
348	30.23	-97.76
349	30.28	-97.73
350	30.27	-97.74
351	30.27	-97.74
352	30.27	-97.74
353	30.31	-97.70
354	38.74	-90.37
355	32.90	-97.05
356	37.37	-121.93
357	30.26	-97.74
358	30.27	-97.73
359	30.25	-97.75
360	30.31	-97.75
361	30.27	-97.74
362	34.07	-118.36
363	35.61	-97.56
364	39.88	-75.24
365	30.25	-97.76
366	39.71	-86.30
367	29.96	-90.06
368	33.76	-84.39
369	30.34	-97.74
370	30.24	-97.79
371	30.33	-97.73
372	30.46	-97.79
373	30.35	-97.73
374	53.43	-6.24
375	47.38	8.54
376	30.30	-97.78
377	37.32	-121.95
378	30.40	-97.73
379	50.83	-0.14
380	30.28	-97.74
381	30.26	-97.73
382	52.38	9.74
383	30.37	-97.73
384	42.95	-87.90
385	36.62	-121.90
386	30.30	-97.74
387	37.79	-122.40
388	45.46	-73.75
389	35.61	-97.56
390	40.75	-73.99
391	36.90	-76.20
392	59.29	18.08
393	59.31	18.07
394	30.20	-97.77
395	35.49	-97.52
396	38.97	-95.24
397	-34.94	138.54
398	50.72	7.14
399	30.39	-97.74
400	30.41	-97.71
401	35.66	139.70
402	35.63	139.74
403	30.26	-97.76
404	30.28	-97.72
405	36.10	-115.17
406	36.02	-114.74
407	37.33	-121.90
408	53.47	-2.35
409	28.36	-81.56
410	30.28	-97.75
411	30.28	-97.74
412	49.48	8.47
413	50.11	8.66
414	55.61	13.03
415	55.59	13.01
416	42.36	-71.06
417	55.61	13.00
418	55.61	12.99
419	55.60	13.00
420	55.60	13.00
421	30.27	-97.74
422	30.31	-97.74
423	30.56	-97.69
424	26.07	-80.14
425	28.38	-81.55
426	28.48	-81.47
427	30.97	-95.88
428	50.94	6.96
429	50.94	6.96
430	51.22	6.79
431	59.30	18.08
432	59.31	18.07
433	59.33	18.06
434	57.71	11.97
435	37.76	-122.41
436	39.29	-94.72
437	51.16	-0.18
438	50.83	-0.14
439	30.27	-97.74
440	32.95	-96.82
441	59.33	18.07
442	59.33	18.06
443	59.31	18.06
444	59.33	18.08
445	59.33	18.06
446	59.33	18.06
447	59.33	18.07
448	59.33	18.06
449	59.28	18.01
450	59.30	18.03
451	59.34	18.07
452	58.88	5.63
453	50.05	8.57
454	50.88	7.12
455	50.90	4.48
456	55.60	13.00
457	40.00	-82.88
458	30.29	-97.73
459	37.45	-122.18
460	59.31	18.02
461	59.31	18.02
462	59.32	18.07
463	59.32	18.07
464	59.31	18.02
465	59.31	18.03
466	59.30	18.08
467	59.29	18.08
468	37.83	-122.29
469	37.82	-122.31
470	42.35	-71.08
471	59.32	18.07
472	59.33	18.05
473	37.79	-122.40
474	59.31	18.08
475	33.68	-117.86
476	59.44	18.07
477	59.40	17.94
478	59.32	18.07
479	55.63	12.65
480	36.09	-115.17
481	30.22	-97.84
482	44.88	-93.21
483	29.53	-98.47
484	37.60	-122.39
485	37.81	-122.27
486	58.42	15.63
487	59.31	18.07
488	59.33	18.01
489	59.33	17.98
490	59.34	18.04
491	59.33	18.03
492	59.33	18.03
493	51.50	-0.14
494	33.81	-117.92
495	54.60	-5.93
496	32.71	-117.16
497	60.68	17.15
498	56.29	12.87
499	59.65	17.93
500	55.55	12.99
501	30.26	-97.74
502	30.26	-97.74
503	59.33	18.06
504	33.64	-84.44
505	32.90	-97.04
506	36.19	-95.89
507	30.29	-97.74
508	37.45	126.45
509	1.36	103.99
510	59.34	18.03
511	59.86	17.65
512	57.71	11.98
513	59.36	18.00
514	59.36	18.00
515	59.34	18.02
516	59.32	18.07
517	59.32	18.06
518	59.32	18.03
519	50.12	8.65
520	59.31	18.13
521	59.31	18.07
522	59.34	18.06
523	59.42	17.86
524	21.29	-157.84
525	49.45	11.08
526	52.56	13.29
527	33.44	-112.00
528	60.32	24.97
529	59.32	18.10
530	55.54	13.37
531	56.04	12.69
532	59.36	17.95
533	59.33	18.07
534	59.33	18.07
535	59.34	18.05
536	59.34	18.06
537	37.42	-122.09
538	30.28	-97.73
539	55.62	13.05
540	59.65	17.93
541	59.34	18.07
542	54.66	-6.22
543	50.83	-0.14
544	59.31	18.16
545	59.34	18.07
546	33.81	-117.92
547	59.32	18.07
548	59.34	18.09
549	59.33	18.07
550	59.33	18.02
551	59.34	18.06
552	59.33	18.06
553	59.33	18.06
554	59.33	18.07
555	59.31	18.08
556	59.33	18.07
557	59.65	17.93
558	59.34	18.06
559	33.85	-84.36
560	59.37	18.01
561	58.60	16.18
562	59.34	18.04
563	30.30	-97.72
564	59.33	18.08
565	59.34	18.07
566	59.34	18.07
567	59.33	18.08
568	59.32	18.07
569	36.11	-115.18
570	30.25	-97.76
571	55.71	13.19
572	55.71	13.16
573	28.36	-81.59
574	56.04	12.69
575	30.26	-97.73
576	59.33	18.04
577	59.34	18.08
578	59.28	18.02
579	59.27	17.91
580	59.34	18.08
581	59.34	18.07
582	59.32	18.06
583	59.35	18.07
584	59.33	18.08
585	52.31	4.76
586	51.47	-0.46
587	55.95	-3.36
588	51.45	-2.58
589	29.75	-95.38
590	30.22	-97.84
591	57.65	11.91
592	57.70	11.95
593	43.57	-116.22
594	51.92	4.47
595	51.22	4.42
596	50.84	4.34
597	37.75	-122.20
598	50.94	6.98
599	57.71	11.97
600	33.56	-86.75
601	59.34	18.10
602	59.34	18.05
603	59.85	17.69
604	59.33	18.06
605	59.34	18.06
606	59.33	18.08
607	57.71	11.97
608	48.35	11.79
609	57.70	11.96
610	59.33	18.05
611	57.67	12.30
612	59.34	18.06
613	51.46	-0.97
614	32.90	-97.04
615	-37.82	144.97
616	48.14	11.56
617	57.71	11.97
618	59.33	18.09
619	52.02	4.71
620	59.34	18.06
621	57.70	11.99
622	57.70	11.99
623	57.70	11.97
624	49.49	11.08
625	59.35	18.07
626	59.35	18.08
627	59.36	18.10
628	59.35	18.10
629	30.49	-81.69
630	30.27	-97.74
631	34.06	-117.59
632	59.31	18.07
633	59.33	18.07
634	59.34	18.07
635	59.24	18.09
636	59.30	17.99
637	59.34	18.07
638	36.08	-115.15
639	59.27	17.92
640	59.34	18.06
641	58.39	13.85
642	59.34	18.03
643	59.31	18.07
644	59.36	17.97
645	59.34	18.07
646	48.12	16.56
647	51.25	4.42
648	30.27	-97.74
649	59.27	17.91
650	56.90	14.56
651	55.59	13.01
652	59.32	18.07
653	59.43	17.95
654	59.32	18.06
655	30.39	-97.74
656	57.70	11.99
657	48.14	11.57
658	35.05	-106.62
659	28.48	-81.43
660	28.49	-81.43
661	41.30	-95.90
662	38.18	-85.74
663	30.31	-81.70
664	44.88	-93.21
665	25.25	55.36
666	59.32	18.07
667	59.28	17.91
668	34.10	-118.33
669	59.30	18.08
670	49.80	9.94
671	41.41	-81.84
672	55.59	13.01
673	55.59	13.01
674	52.48	-1.90
675	33.64	-84.43
676	33.95	-118.40
677	41.93	-72.68
678	55.57	12.83
679	56.16	13.76
680	58.18	13.55
681	55.67	12.57
682	59.44	17.94
683	57.70	11.97
684	59.32	18.06
685	59.31	18.07
686	59.31	18.03
687	59.33	18.06
688	33.94	-118.40
689	30.27	-97.76
690	29.78	-95.54
691	40.83	-73.93
692	57.71	11.97
693	57.70	11.99
694	57.70	11.99
695	59.32	18.07
696	59.00	16.21
697	40.05	-82.92
698	39.96	-83.00
699	50.05	8.57
700	51.04	3.71
701	59.32	18.07
702	30.32	-97.73
703	30.23	-97.80
704	59.16	17.65
705	51.88	0.25
706	58.78	16.92
707	18.44	-66.00
708	59.32	18.06
709	65.55	22.12
710	59.64	17.93
711	59.41	17.94
712	32.89	-97.04
713	30.39	-97.74
714	20.89	-156.44
715	59.07	15.11
716	30.26	-97.76
717	30.27	-97.75
718	51.47	-0.45
719	30.24	-97.79
720	59.33	18.10
721	59.34	18.07
722	57.70	11.99
723	30.27	-97.75
724	57.69	11.94
725	57.77	12.00
726	40.74	-73.99
727	59.29	18.08
728	37.61	-122.39
729	36.10	-115.18
730	51.47	-0.49
731	31.15	121.80
732	50.88	4.72
733	30.37	-97.73
734	30.50	-97.68
735	40.76	-73.99
736	46.95	7.44
737	55.61	13.00
738	-33.94	151.17
739	57.49	12.07
740	51.48	7.22
741	51.52	7.46
742	40.05	-82.92
743	33.30	-111.84
744	59.31	18.07
745	59.31	18.08
746	13.82	100.56
747	13.75	100.53
748	37.42	-122.07
749	59.32	18.07
750	51.43	6.78
751	59.34	18.07
752	41.29	2.08
753	63.79	20.29
754	28.42	-81.58
755	59.31	18.07
756	57.78	14.23
757	37.43	-122.17
758	59.52	17.90
759	59.32	18.07
760	32.83	-96.77
761	30.27	-97.74
762	33.81	-117.92
763	51.35	12.38
764	48.99	8.40
765	30.26	-97.74
766	57.63	18.28
767	59.32	18.07
768	57.77	14.20
769	30.40	-97.73
770	59.31	18.07
771	39.97	-83.00
772	36.10	-115.18
773	30.28	-97.76
774	53.79	-1.55
775	57.74	12.11
776	51.45	7.01
777	59.34	18.05
778	-37.67	144.85
779	31.80	-106.39
780	37.61	-122.38
781	40.69	-74.18
782	30.27	-97.74
783	26.53	-81.76
784	59.30	18.08
785	49.01	2.54
786	37.62	-122.39
787	55.59	13.01
788	59.31	18.06
789	30.27	-97.75
790	48.86	2.29
791	30.27	-97.74
792	30.27	-97.75
793	29.99	-95.34
794	18.42	-66.07
795	59.34	18.07
796	30.25	-97.70
797	30.32	-97.73
798	57.13	12.71
799	42.36	-71.02
800	28.42	-81.58
801	33.65	-117.74
802	59.28	15.21
803	59.33	18.08
804	37.33	-121.95
805	48.86	2.34
806	30.28	-97.76
807	52.15	5.37
808	50.05	8.57
809	30.26	-97.74
810	30.27	-97.74
811	59.34	18.05
812	55.57	12.98
813	30.27	-97.75
814	30.26	-97.73
815	30.26	-97.75
816	30.28	-97.72
817	47.55	7.59
818	30.27	-97.75
819	62.45	17.34
820	59.33	18.06
821	32.94	-97.13
822	30.27	-97.75
823	30.26	-97.73
824	59.30	18.08
825	59.34	18.08
826	41.57	-93.80
827	55.61	13.00
828	41.57	-93.80
829	30.26	-97.74
830	30.31	-97.74
831	29.43	-98.49
832	34.07	-118.36
833	36.11	-115.18
834	38.77	-9.13
835	55.55	12.99
836	30.27	-97.74
837	30.27	-97.74
838	30.27	-97.75
839	38.62	-90.19
840	42.37	-71.06
841	42.35	-71.10
842	30.40	-97.75
843	30.23	-97.80
844	57.78	11.86
845	30.26	-97.74
846	44.85	-93.24
847	30.26	-97.82
848	30.26	-97.74
849	30.25	-97.75
850	58.35	11.81
851	39.97	-83.00
852	30.32	-97.73
853	37.78	-122.40
854	49.20	-123.18
855	59.33	18.06
856	59.88	17.67
857	30.28	-97.75
858	42.37	-71.02
859	30.27	-97.75
860	48.78	9.18
861	59.33	18.07
862	30.26	-97.74
863	34.01	-118.50
864	39.86	-104.67
865	30.28	-97.74
866	38.87	-77.01
867	53.96	-1.09
868	30.27	-97.74
869	43.66	7.21
870	13.75	100.53
871	13.69	100.75
872	30.27	-97.74
873	41.73	-71.44
874	37.21	-93.29
875	32.74	-117.15
876	32.71	-117.16
877	59.86	17.69
878	59.32	18.07
879	30.27	-97.75
880	30.26	-97.76
881	56.09	12.76
882	59.34	18.05
883	30.26	-97.75
884	60.19	11.10
885	69.68	18.91
886	36.07	-115.18
887	30.30	-97.72
888	59.32	18.07
889	51.16	-0.16
890	39.75	-105.01
891	55.61	13.00
892	36.11	-115.17
893	37.62	-122.39
894	59.31	18.04
895	30.27	-97.74
896	34.06	-118.24
897	57.61	12.05
898	47.59	-122.33
899	29.99	-95.35
900	57.70	11.97
901	48.86	2.33
902	24.70	46.68
903	24.71	46.67
904	30.26	-97.75
905	59.32	18.07
906	57.71	11.99
907	35.47	139.62
908	59.91	10.75
909	63.45	10.92
910	30.27	-97.75
911	30.37	-97.76
912	41.98	-87.90
913	59.95	10.77
914	29.98	-95.34
915	24.96	46.70
916	59.65	17.93
917	60.19	11.10
918	39.55	2.73
919	30.26	-97.73
920	60.29	5.23
921	36.03	-115.09
922	59.31	18.03
923	55.86	-4.26
924	51.13	-114.02
925	57.70	11.96
926	59.30	18.12
927	55.72	13.23
928	53.38	-1.46
929	38.69	-121.59
930	59.95	10.73
931	59.91	10.75
932	50.05	8.59
933	57.70	11.96
934	41.80	12.25
935	30.26	-97.76
936	24.72	46.78
937	34.11	-118.34
938	32.84	-97.25
939	51.22	4.42
940	30.25	-97.75
941	56.05	12.71
942	59.91	10.75
943	30.26	-97.74
944	30.26	-97.74
945	30.26	-97.74
946	30.27	-97.74
947	30.26	-97.74
948	30.26	-97.74
949	30.27	-97.74
950	30.26	-97.73
951	30.28	-97.77
952	30.26	-97.74
953	30.27	-97.74
954	30.26	-97.73
955	30.26	-97.73
956	33.80	-117.88
957	59.32	18.08
958	59.91	10.74
959	55.58	12.99
960	59.93	10.76
961	13.90	100.53
962	59.33	18.03
963	38.89	-77.04
964	40.78	-73.97
965	44.98	-93.28
966	56.68	16.39
967	40.74	-73.61
968	41.88	-87.62
969	59.93	10.87
970	38.62	-90.19
971	33.74	-84.39
972	50.78	6.06
973	59.33	18.05
974	39.86	-104.67
975	59.90	10.76
976	59.32	18.10
977	57.70	11.95
978	60.39	5.31
979	30.31	-97.74
980	30.31	-97.74
981	59.33	18.09
982	59.33	18.04
983	59.34	18.06
984	40.72	-74.00
985	51.51	-0.12
986	37.78	-122.40
987	21.68	39.15
988	59.33	18.04
989	37.61	-122.39
990	32.71	-117.16
991	59.90	10.76
992	57.69	11.95
